label_tec,sentence
T1197,Leviathan has used BITSAdmin to download additional tools.
T1197,APT39 has used the BITS protocol to exfiltrate stolen data from a compromised host.
T1552,Adversaries may search the bash command history on compromised systems for insecurely stored credentials.
T1552,"Users often type usernames and passwords on the command-line as parameters to programs, which then get saved to this file when they log out."
T1102,Popular websites and social media acting as a mechanism for C2 may give a significant amount of cover due to the likelihood that hosts within a network are already communicating with them prior to a compromise.
T1102,"Using common services, such as those offered by Google or Twitter, makes it easier for adversaries to hide in expected noise."
T1102,UBoatRAT has used GitHub and a public blog service in Hong Kong for C2 communications.
T1102,The CALENDAR malware communicates through the use of events in Google Calendar.
T1102,Grandoreiro can utilize web services including Google sites to send and receive C2 data.
T1027,"This can be done without affecting the functionality or behavior of a binary, but can increase the size of the binary beyond what some security tools are capable of handling due to file size limitations."
T1027,FinFisher contains junk code in its functions in an effort to confuse disassembly programs.
T1027,SamSam has used garbage code to pad some of its malware components.
T1027,Goopy has had null characters padded in its malicious DLL payload.
T1027,CostaBricks has added the entire unobfuscated code of the legitimate open source application Blink to its code.
T1027,Patchwork apparently altered NDiskMonitor samples by adding four bytes of random letters in a likely attempt to change the file hashes.
T1027,Higaisa performed padding with null bytes before calculating its hash.
T1547,xCaon has added persistence via the Registry key HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\Windows\load which causes the malware to run each time any user logs in.
T1542,"Similar to the case of MBR, an adversary who has raw access to the boot drive may overwrite the VBR to divert execution during startup to adversary code."
T1542,BOOTRASH is a Volume Boot Record  bootkit that uses the VBR to maintain persistence.
T1542,ROCKBOOT is a Master Boot Record  bootkit that uses the MBR to establish persistence.
T1583,A botnet is a network of compromised systems that can be instructed to perform coordinated tasks.
T1217,"Browser bookmarks may reveal personal information about users  as well as details about internal network resources such as servers, tools/dashboards, or other related infrastructure."
T1217,"APT38 has collected browser bookmark information to learn more about compromised hosts, obtain personal information about users, and acquire details about internal network resources."
T1176,They can be installed directly or through a browser's app store and generally have access and permissions to everything that the browser can access.
T1176,There have also been similar examples of extensions being used for command & control.
T1176,OSX/Shlayer can install malicious Safari browser extensions to serve ads.
T1185,"Executing browser-based behaviors such as pivoting may require specific process permissions, such as SeDebugPrivilege and/or high-integrity/administrator rights."
T1185,The adversary assumes the security context of whichever browser process the proxy is injected into.
T1185,"With these permissions, an adversary could potentially browse to any resource on an intranet, such as Sharepoint or webmail, that is accessible through the browser and which the browser has sufficient permissions."
T1185,Chaes has used the Puppeteer module to hook and monitor the Chrome web browser to collect user information from infected hosts.
T1110,Turla may attempt to connect to systems within a victim's network using net use commands and a predefined list or collection of passwords.
T1612,"An adversary may take advantage of that build API to build a custom image on the host that includes malware downloaded from their C2 server, and then they then may utilize Deploy Container using that custom image."
T1591,This information may also reveal supply chains and shipment paths for the victim’s hardware and software resources.
T1591,"In preparation for its attack against the 2018 Winter Olympics, Sandworm Team conducted online research of partner organizations listed on an official PyeongChang Olympics partnership site."
T1548,Adversaries may bypass UAC mechanisms to elevate process privileges on system.
T1548,Shamoon attempts to disable UAC remote restrictions by modifying the Registry.
T1548,"RTM can attempt to run the program as admin, then show a fake error message and a legitimate UAC bypass prompt to the user in an attempt to socially engineer the user into escalating privileges."
T1548,Ramsay can use UACMe for privilege escalation.
T1548,Grandoreiro can bypass UAC by registering as the default handler for .MSC files.
T1548,APT29 has bypassed UAC.
T1596,Adversaries may search CDN data to gather actionable information.
T1596,Threat actors can use online resources and lookup tools to harvest information about content servers within a CDN.
T1596,"Information from these sources may reveal opportunities for other forms of reconnaissance  or Search Open Websites/Domains, establishing operational resources  or Compromise Infrastructure, and/or initial access ."
T1574,The COR_PROFILER is a .NET Framework feature which allows developers to specify an unmanaged  profiling DLL to be loaded into each .NET process that loads the Common Language Runtime .
T1574,Adversaries may abuse COR_PROFILER to establish persistence that executes a malicious DLL in the context of all .NET processes every time the CLR is invoked.
T1003,"This hash does not allow pass-the-hash style attacks, and instead requires Password Cracking to recover the plaintext password."
T1003,Note: Cached credentials for Windows Vista are derived using PBKDF2.
T1003,"Leafminer used several tools for retrieving login and password information, including LaZagne."
T1546,The entries point to a handler for that extension located at HKEY_CLASSES_ROOT\handler.
T1546,The various commands are then listed as subkeys underneath the shell key at HKEY_CLASSES_ROOT\handler\shell\action\command.
T1546,Kimsuky has a HWP document stealer module which changes the default program association in the registry to open HWP documents.
T1070,The benefit of this is that it allows users to go back to commands they've used before in different sessions.
T1070,"On Windows hosts, PowerShell has two different command history providers: the built-in history and the command history managed by the PSReadLine module."
T1070,The PSReadLine command history tracks the commands used in all PowerShell sessions and writes them to a file .
T1070,Adversaries may run the PowerShell command Clear-History to flush the entire command history from a current PowerShell session.
T1070,TeamTNT has cleared command history with history -c.
T1070,Adversaries may clear system logs to hide evidence of an intrusion.
T1070,NotPetya uses wevtutil to clear the Windows event logs.
T1070,Lucifer can clear and remove event logs.
T1070,"KillDisk deletes Application, Security, Setup, and System Windows Event Logs."
T1070,"APT28 has cleared event logs, including by using the commands wevtutil cl System and wevtutil cl Security."
T1070,FIN5 has cleared event logs from victims.
T1070,APT38 clears Window Event logs and Sysmon logs from the system.
T1592,Adversaries may gather information about the victim's client configurations that can be used during targeting.
T1592,"Information about client configurations may include a variety of details and settings, including operating system/version, virtualization, architecture , language, and/or time zone."
T1115,"In Windows, Applications can access clipboard data by using the Windows API."
T1115,Catchamas steals data stored in the clipboard.
T1115,TinyZBot contains functionality to collect information from the clipboard.
T1115,VERMIN collects data stored in the clipboard.
T1115,DarkComet can steal data from the clipboard.
T1115,KONNI had a feature to steal data from the clipboard.
T1087,The Azure CLI  also provides an interface to obtain user accounts with authenticated access to a domain.
T1078,Access to cloud accounts can also be abused to gain Initial Access to a network by abusing a Trusted Relationship.
T1069,Adversaries may attempt to find cloud groups and permission settings.
T1069,The Get-MsolRole PowerShell cmdlet can be used to obtain roles and permissions groups for Exchange and Office 365 accounts .
T1580,"Similarly, GCP's Cloud SDK CLI provides the gcloud compute instances list command to list all Google Compute Engine instances in a project , and Azure's CLI command az vm list lists details of virtual machines."
T1580,An adversary may enumerate resources using a compromised user's access keys to determine which are available to that user.
T1552,Adversaries may attempt to access the Cloud Instance Metadata API to collect credentials and other sensitive data.
T1552,A cloud metadata API has been used in at least one high profile compromise.
T1538,"For example, the GCP Command Center can be used to view all assets, findings of potential security risks, and to run additional queries, such as finding public IP addresses and open ports."
T1526,Adversaries may attempt to discover information about the services enabled throughout the environment.
T1619,Adversaries may enumerate objects in cloud storage infrastructure.
T1213,"They may be hosted internally or privately on third party sites such as Github, GitLab, SourceForge, and BitBucket."
T1213,"Having access to software's source code may allow adversaries to develop Exploits, while credentials may provide access to additional resources using Valid Accounts."
T1213,APT29 has downloaded source code from code repositories.
T1553,Nerex drops a signed Microsoft DLL to disk.
T1553,Ebury has installed a self-signed RPM package mimicking the original system package on RPM based systems.
T1553,BOOSTWRITE has been signed by a valid CA.
T1553,Cobalt Strike can use self signed Java applets to execute signed applet attacks.
T1553,QakBot can use signed loaders to evade detection.
T1553,FIN7 has signed Carbanak payloads with legally purchased code signing certificates.
T1553,Silence has used a valid certificate to sign their primary loader Silence.Downloader .
T1553,Patchwork has signed malware with self-signed certificates from fictitious and spoofed legitimate software companies.
T1587,Adversaries may create self-signed code signing certificates that can be used during targeting.
T1588,"Prior to Code Signing, adversaries may purchase or steal code signing certificates for use in operations."
T1553,Code signing provides a level of authenticity on a program from a developer and a guarantee that the program has not been tampered with.
T1059,"Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries."
T1059,Matryoshka is capable of providing Meterpreter shell access.
T1059,Bandook can support commands to execute Java-based payloads.
T1059,FELIXROOT opens a remote shell to execute commands on the infected system.
T1059,OSX_OCEANLOTUS.D can run commands through a terminal on the victim’s machine.
T1059,MoonWind can execute commands via an interactive command shell.
T1059,APT32 has used COM scriptlets to download Cobalt Strike beacons.
T1059,Fox Kitten has used a Perl reverse shell to communicate with C2.
T1059,Windigo has used a Perl script for information gathering.
T1059,APT28 uses cmd.exe to execute commands and custom backdoors.
T1059,BRONZE BUTLER uses the command-line interface.
T1059,Cobalt Group has used a JavaScript backdoor that is capable of launching cmd.exe to execute shell commands.
T1092,"Part of APT28's operation involved using CHOPSTICK modules to copy itself to air-gapped machines, using files written to USB sticks to transfer data and command traffic."
T1027,"Source code payloads may also be encrypted, encoded, and/or embedded within other files, such as those delivered as a Phishing."
T1027,"Rocke has compiled malware, delivered to victims as .c files, with the GNU Compiler Collection ."
T1218,Adversaries may abuse Compiled HTML files  to conceal malicious code.
T1218,CHM content is displayed using underlying components of the Internet Explorer browser  loaded by the HTML Help executable program .
T1218,A custom CHM file containing embedded payloads could be delivered to a victim then triggered by User Execution.
T1542,Some adversaries may employ sophisticated means to compromise computer components and install malicious firmware that will execute adversary code outside of the operating system and main system firmware or BIOS.
T1559,"COM is an inter-process communication  component of the native Windows application programming interface  that enables interaction between software objects, or executable code that implements one or more interfaces."
T1559,"Through COM, a client object can call methods of server objects, which are typically binary Dynamic Link Libraries  or executables ."
T1559,TrickBot used COM to setup scheduled task for persistence.
T1559,"MuddyWater has used malware that has the capability to execute malicious code via COM, DCOM, and Outlook."
T1546,Adversaries may establish persistence by executing malicious content triggered by hijacked references to Component Object Model  objects.
T1546,Some variants of ADVSTORESHELL achieve persistence by registering the payload as a Shell Icon Overlay handler COM object.
T1546,KONNI has modified ComSysApp service to load the malicious DLL payload.
T1546,APT28 has used COM hijacking for persistence by replacing the legitimate MMDeviceEnumerator object with a payload.
T1586,"Utilizing an existing persona may engender a level of trust in a potential victim if they have a relationship, or knowledge of, the compromised persona."
T1554,Kessel has maliciously altered the OpenSSH binary on targeted systems to create a backdoor.
T1554,ThiefQuest searches through the /Users/ folder looking for executable files.
T1554,"When the file is executed, the ThiefQuest code is executed first."
T1195,Adversaries may manipulate software dependencies and development tools prior to receipt by a final consumer for the purpose of data or system compromise.
T1195,Popular open source projects that are used as dependencies in many applications may be targeted as a means to add malicious code to users of the dependency.
T1195,"APT41 gained access to production environments where they could inject malicious code into legitimate, signed files and widely distribute them to end users."
T1195,Dragonfly has placed trojanized installers on legitimate vendor app stores.
T1609,"A container administration service such as the Docker daemon, the Kubernetes API server, or the kubelet may allow remote management of containers within an environment."
T1609,"In Kubernetes, if an adversary has sufficient permissions, they may gain remote execution in a container in the cluster via interaction with the Kubernetes API server, the kubelet, or by running a command such as kubectl exec."
T1613,Adversaries may attempt to discover containers and other resources that are available within a containers environment.
T1218,"For ease of use, Control Panel items typically include graphical menus available to users after being registered and loaded into the Control Panel."
T1218,"Control Panel items can be executed directly from the command line, programmatically via an application programming interface  call, or by simply double-clicking the file."
T1136,"In cloud environments, adversaries may create accounts that only have access to specific services, which can reduce the chance of detection."
T1136,Sandworm Team added a login to a SQL Server with sp_addlinkedsrvlogin.
T1578,Creating a new instance may allow an adversary to bypass firewall rules and permissions that exist on instances currently residing within an account.
T1134,Processes can be created with the token and resulting security context of another user using features such as CreateProcessWithTokenW and runas.
T1134,"Creating processes with a different token may require the credentials of the target user, specific privileges to impersonate that user, or access to the token to be used  or Make and Impersonate Token."
T1134,Turla RPC backdoors can impersonate or steal process tokens before executing commands.
T1543,"Adversaries may install new services, daemons, or agents that can be configured to execute at startup or a repeatable interval in order to establish persistence."
T1056,Malicious hooking mechanisms may capture API calls that include parameters that reveal user authentication credentials.
T1056,"* **Import address table  hooking**, which use modifications to a process’s IAT, where pointers to imported API functions are stored."
T1056,"* **Inline hooking**, which overwrites the first bytes in an API function to redirect code flow."
T1056,NOKKI uses the Windows call SetWindowsHookEx and begins injecting it into every GUI process running on the victim's machine.
T1056,Zeus Panda hooks processes by leveraging its own IAT hooked functions.
T1056,PLATINUM is capable of using Windows hook interfaces for information gathering such as credential access.
T1110,"Occasionally, large numbers of username and password pairs are dumped online when a website or service is compromised and the user account credentials accessed."
T1110,"Typically, management services over commonly used ports are used when stuffing credentials."
T1110,"Commonly targeted services include the following:
* SSH 
* Telnet 
* FTP 
* NetBIOS / SMB / Samba 
* LDAP 
* Kerberos 
* RDP / Terminal Services 
* HTTP/HTTP Management Services 
* MSSQL 
* Oracle 
* MySQL 
* VNC 
In addition to management services, adversaries may ""target single sign-on  and cloud-based applications utilizing federated authentication protocols,"" as well as externally facing email applications, such as Office 365."
T1110,Chimera has used credential stuffing against victim's remote services to obtain valid accounts.
T1589,Leviathan has collected compromised credentials to use for targeting efforts.
T1552,"TrickBot can obtain passwords stored in files from several applications such as Outlook, Filezilla, OpenSSH, OpenVPN and WinSCP."
T1552,"BlackEnergy has used a plug-in to gather credentials stored in files on the host by various software programs, including The Bat!"
T1552,Smoke Loader searches for files named logins.json to parse for credentials.
T1552,This allows the adversary to use the proxy credentials for subsequent requests if they enable outbound HTTP access.
T1552,Pysa has extracted credentials from the password database before encrypting the files.
T1552,"Hildegard has searched for SSH keys, Docker credentials, and Kubernetes service tokens."
T1552,MuddyWater has run a tool that steals passwords saved in victim email.
T1552,Fox Kitten has accessed files to gain valid credentials.
T1555,A module in Prikormka collects passwords stored in applications installed on the victim.
T1555,"Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers."
T1555,"The plaintext password can then be obtained by passing the encrypted credentials to the Windows API function CryptUnprotectData, which uses the victim’s cached logon credentials as the decryption key."
T1555,"OLDBAIT collects credentials from Internet Explorer, Mozilla Firefox, and Eudora."
T1555,Olympic Destroyer contains a module that tries to obtain stored credentials from web browsers.
T1555,"BlackEnergy has used a plug-in to gather credentials from web browsers including FireFox, Google Chrome, and Internet Explorer."
T1555,Lokibot has demonstrated the ability to steal credentials from multiple applications and data sources including Safari and the Chromium and Mozilla Firefox-based web browsers.
T1555,Trojan.Karagany can steal data and credentials from browsers.
T1555,Chaes can steal login credentials and stored financial information from the browser.
T1555,QakBot has collected usernames and passwords from Firefox and Chrome.
T1555,APT37 has used a credential stealer known as ZUMKONG that can harvest usernames and passwords stored in browsers.
T1555,Stolen Pencil has used tools that are capable of obtaining credentials from web browsers.
T1555,TA505 has used malware to gather credentials from Internet Explorer.
T1555,APT3 has used tools to dump passwords from browsers.
T1555,ZIRCONIUM has used a tool to steal credentials from installed web browsers including Microsoft Internet Explorer and Google Chrome.
T1053,The cron utility is a time-based job scheduler for Unix-like operating systems.
T1053,Xbash can create a cronjob for persistence if it determines it is on a Linux system.
T1053,Skidmap has installed itself via crontab.
T1003,"Lsadump also includes NetSync, which performs DCSync over a legacy replication protocol."
T1574,Downdelph uses search order hijacking of the Windows executable sysprep.exe to escalate privileges.
T1574,InvisiMole can be launched by using DLL search order hijacking in which the wrapper DLL is placed in the same folder as explorer.exe and loaded during startup into the Windows Explorer process instead of the legitimate library.
T1574,Chaes has used search order hijacking to load a malicious DLL.
T1574,RTM has used search order hijacking to force TeamViewer to load a malicious DLL.
T1574,Whitefly has used search order hijacking to run the loader Vcrodat.
T1574,BackdoorDiplomacy has executed DLL search order hijacking.
T1574,Side-loading takes advantage of the DLL search order used by the loader by positioning both the victim application and malicious payload alongside each other.
T1574,FinFisher uses DLL side-loading to load malicious programs.
T1574,PlugX has used DLL side-loading to evade anti-virus.
T1574,Ecipekac can abuse the legitimate application policytool.exe to load a malicious DLL.
T1574,Nebulae can use DLL side-loading to gain execution.
T1574,Kerrdown can use DLL side-loading to load malicious DLLs.
T1574,APT3 has been known to side load DLLs with a valid version of Chrome with one of their tools.
T1574,"The group also side-loads its backdoor by dropping a library and a legitimate, signed executable ."
T1574,Naikon has used DLL side-loading to load malicious DLL's into legitimate executables.
T1071,DNS traffic may also be allowed even before network authentication is completed.
T1071,TEXTMATE uses DNS TXT records for C2.
T1071,POWERSOURCE uses DNS TXT records for C2.
T1071,NanHaiShu uses DNS for the C2 communications.
T1071,Matryoshka uses DNS for C2.
T1071,HTTPBrowser has used DNS for command and control.
T1071,PlugX can be configured to use DNS for command and control.
T1071,Variants of Anchor can use DNS tunneling to communicate with C2.
T1071,SUNBURST used DNS for C2 traffic designed to mimic normal SolarWinds API communications.
T1071,ShadowPad has used DNS tunneling for C2 communications.
T1071,SombRAT can communicate over DNS with the C2 server.
T1071,"FIN7 has performed C2 using DNS via A, OPT, and TXT records."
T1568,"Adversaries may perform calculations on addresses returned in DNS results to determine which port and IP address to use for command and control, rather than relying on a predetermined port number or the actual returned IP address."
T1568,One implementation of DNS Calculation is to take the first three octets of an IP address in a DNS response and use those values to calculate the port for command and control traffic.
T1583,Adversaries may set up their own Domain Name System  servers that can be used during targeting.
T1583,"With control over a DNS server, adversaries can configure DNS applications to provide conditional responses to malware and, generally, have more flexibility in the structure of the DNS-based C2 channel."
T1584,"Such control can allow for redirection of an organization's traffic, facilitating Collection and Credential Access efforts for the adversary."
T1485,Adversaries may attempt to overwrite files and directories with randomly generated data to make it irrecoverable.
T1485,"BlackEnergy 2 contains a ""Destroy"" plug-in that destroys data stored on victim hard drives by overwriting file contents."
T1485,Olympic Destroyer overwrites files locally and on remote shares.
T1485,REvil has the capability to destroy files and folders.
T1485,Lazarus Group has used a custom secure delete function to overwrite file contents with data from heap memory.
T1132,Adversaries may encode data to make the content of command and control traffic more difficult to detect.
T1132,Command and control  information can be encoded using a standard data encoding system.
T1486,Adversaries may encrypt data on target systems or on large numbers of systems in a network to interrupt availability to system and network resources.
T1486,They can attempt to render stored data inaccessible by encrypting files or data on local and remote drives and withholding access to a decryption key.
T1486,SynAck encrypts the victims machine followed by asking the victim to pay a ransom.
T1486,Egregor can encrypt all non-system files using a hybrid AES-RSA algorithm prior to displaying a ransom note.
T1486,It has used a different AES-256 encryption key per file with a bundled RAS-4096 public encryption key that is unique for each victim.
T1486,"MegaCortex has used the open-source library, Mbed Crypto, and generated AES keys to carry out the file encryption process."
T1486,WastedLocker can encrypt data and leave a ransom note.
T1486,"Only files with sizes 
less than 500MB are encrypted."
T1486,APT38 has used Hermes ransomware to encrypt files with AES256.
T1486,Indrik Spider has encrypted domain-controlled systems using BitPaymer.
T1486,FIN7 has encrypted virtual disk volumes on ESXi servers using a version of Darkside ransomware.
T1565,"Adversaries may insert, delete, or manipulate data in order to manipulate external outcomes or hide activity."
T1001,SLOTHFULMEDIA has hashed a string containing system information prior to exfiltration via POST requests.
T1001,SideTwist can embed C2 responses in the source code of a fake Flickr webpage.
T1001,"Operation Wocao has encrypted IP addresses used for ""Agent"" proxy hops with RC4."
T1074,Data may be kept in separate files or combined into one file through techniques such as Archive Collected Data.
T1030,Helminth splits data into chunks up to 23 bytes and sends the data in DNS queries to its C2 server.
T1030,"RDAT can upload a file via HTTP POST response to the C2 split into 102,400-byte portions."
T1030,ObliqueRAT can break large files of interest into smaller chunks to prepare them for exfiltration.
T1530,These solutions differ from other storage solutions  in that there is no overarching application.
T1530,Data from these solutions can be retrieved directly using the cloud provider's APIs.
T1213,Adversaries may leverage information repositories to mine valuable information.
T1213,Adversaries may also abuse external sharing features to share sensitive documents with recipients outside of the organization.
T1005,Some adversaries may also use Automated Collection on the local system.
T1005,Linfo creates a backdoor through which remote attackers can obtain data from local systems.
T1005,"yty collects files with the following extensions: .ppt, .pptx, .pdf, .doc, .docx, .xls, .xlsx, .docm, .rtf, .inp, .xlsm, .csv, .odt, .pps, .vcf and sends them back to the C2 server."
T1005,FLASHFLOOD searches for interesting files  on the local system.
T1005,CosmicDuke steals user files from local hard drives with file extensions that match a predefined list.
T1005,"Ursnif has collected files from victim machines, including certificates and cookies."
T1005,ROKRAT can request to upload collected host data and additional files.
T1005,FrameworkPOS can collect elements related to credit card data from process memory.
T1005,Pillowmint has collected credit card data using native API functions.
T1005,CookieMiner has retrieved iPhone text messages from iTunes phone backup files.
T1005,Bazar can retrieve information from the infected machine.
T1005,Webshell has the ability to copy files on a compromised host.
T1005,Nebulae has the capability to upload collected files to C2.
T1005,MarkiRAT can upload data from the victim's machine to the C2 server.
T1005,SombRAT has collected data and files from a compromised host.
T1005,creates a backdoor through which remote attackers can steal system information.
T1005,Dragonfly 2.0 collected data from local victim systems.
T1005,Dust Storm has used Android backdoors capable of exfiltrating specific files directly from the infected devices.
T1005,Patchwork collected and exfiltrated files from the infected system.
T1005,"Sandworm Team has exfiltrated internal documents, files, and other data from compromised hosts."
T1005,Windigo has used a script to gather credentials in files left on disk by OpenSSH backdoors.
T1005,FIN7 has collected files and other sensitive information from a compromised network.
T1039,"Interactive command shells may be in use, and common functionality within cmd may be used to gather information."
T1039,Gamaredon Group malware has collected Microsoft Office documents from mapped network drives.
T1039,Fox Kitten has searched network shares to access sensitive documents.
T1025,GravityRAT steals files based on an extension list if a USB drive is connected to the system.
T1025,The default file types copied would include data copied to the drive by SPACESHIP.
T1025,Remsec has a package that collects documents from any inserted USB sticks.
T1025,"BADNEWS copies files with certain extensions from USB devices to
a predefined directory."
T1025,TajMahal has the ability to steal written CD images and files of interest from previously connected removable drives when they become available again.
T1102,Some MiniDuke components use Twitter to initially obtain the address of a C2 server or as a backup if no hard-coded C2 server responds.
T1102,BLACKCOFFEE uses Microsoft’s TechNet Web portal to obtain a dead drop resolver containing an encoded tag with the IP address of a command and control server.
T1102,RTM has also hidden Pony C2 server IP addresses within transactions on the Bitcoin and Namecoin blockchain.
T1102,Astaroth can store C2 information on cloud hosting services such as AWS and CloudFlare and websites like YouTube and Facebook.
T1102,Javali can read C2 information from Google Documents and YouTube.
T1078,"Default accounts also include default factory/provider set accounts on other types of systems, software, or devices, including the root user account in AWS and the default service account in Kubernetes."
T1078,"Appliances that come preset with a username and password combination pose a serious threat to organizations that do not change it post installation, as they are easy targets for an adversary."
T1078,HyperStack can use default credentials to connect to IPC$ shares on remote machines.
T1578,Deleting an instance or virtual machine can remove valuable forensic artifacts and other evidence of suspicious behavior if the instance is not recoverable.
T1578,An adversary may also Create Cloud Instance and later terminate the instance after achieving their objectives.
T1140,One such example is use of certutil to decode a remote access tool portable executable file that has been hidden inside a certificate file.
T1140,Final1stspy uses Python code to deobfuscate base64-encoded strings.
T1140,QUADAGENT uses AES and a preshared key to decrypt the custom Base64 routine used to encode strings and scripts.
T1140,RGDoor decodes Base64 strings and decrypts strings using a custom XOR algorithm.
T1140,"FinFisher extracts and decrypts stage 3 malware, which is stored in encrypted resources."
T1140,BBSRAT uses Expand to decompress a CAB file into executable content.
T1140,RogueRobin decodes an embedded executable using base64 and decompresses it.
T1140,CoinTicker decodes the initially-downloaded hidden encoded file using OpenSSL.
T1140,BOOSTWRITE has used a a 32-byte long multi-XOR key to decode data inside its payload.
T1140,"Additionally, Rising Sun can decrypt its configuration data at runtime."
T1140,ShimRat has decompressed its core DLL using shellcode once an impersonated antivirus component was running on a system.
T1140,Agent Tesla has the ability to decrypt strings encrypted with the Rijndael symmetric encryption algorithm.
T1140,Aria-body has the ability to decrypt the loader configuration and payload DLL.
T1140,Ramsay can extract its agent from the body of a malicious document.
T1140,BackConfig has used a custom routine to decrypt strings.
T1140,"Upon execution, Metamorfo has unzipped itself after being downloaded to the system and has performed string decryption."
T1140,ComRAT has also used a unique password to decrypt the file used for its hidden file system.
T1140,Bundlore has used openssl to decrypt AES encrypted payload data.
T1140,Bundlore has also used base64 and RC4 with a hardcoded key to deobfuscate data.
T1140,"gh0st RAT has decrypted and loaded the gh0st RAT DLL into memory, once the initial dropper executable is launched."
T1140,Drovorub has de-obsfuscated XOR encrypted payloads in WebSocket messages.
T1140,OnionDuke can use a custom decryption algorithm to decrypt strings.
T1140,RegDuke can decrypt strings with a key either stored in the Registry or hardcoded in the code.
T1140,Bazar also resolves strings and API calls at runtime.
T1140,Raindrop decrypted its Cobalt Strike payload using an AES-256 encryption algorithm in CBC mode with a unique key per sample.
T1140,Ebury has verified C2 domain ownership by decrypting the TXT record using an embedded RSA public key.
T1140,Sibot can decrypt data received from a C2 and save to a file.
T1140,ShadowPad has decrypted a binary blob to start execution.
T1140,FYAnti has the ability to decrypt an embedded .NET module.
T1140,QakBot can deobfuscate and re-assemble code strings for execution.
T1140,BADFLICK can decode shellcode using a custom rotating XOR cipher.
T1140,Bandook has decoded its PowerShell script.
T1140,Tropic Trooper also decrypted image files which contained a payload.
T1140,"During execution, Threat Group-3390 malware deobfuscates and decompresses code that was encoded with Metasploit’s shikata_ga_nai encoder as well as compressed with LZNT1 compression."
T1140,WIRTE has decoded a base64 encoded document which was embedded in a VBS script.
T1140,"Turla has used a custom decryption routine, which pulls key and salt values from other artifacts such as a WMI filter or PowerShell Profile, to decode encrypted PowerShell payloads."
T1140,"Frankenstein has deobfuscated base64-encoded commands following the execution of a malicious script, which revealed a small script designed to obtain an additional payload."
T1140,UNC2452 used 7-Zip to decode its Raindrop malware.
T1140,APT39 has used malware to decrypt encrypted CAB files.
T1610,to bypass existing defenses within the environment.
T1610,Kinsing was run through a deployed Ubuntu container.
T1591,Adversaries may gather the victim's physical location that can be used during targeting.
T1591,Physical locations may also indicate what legal jurisdiction and/or authorities the victim operates within.
T1587,"The skills needed may be located in-house, or may need to be contracted out."
T1587,"Adversaries may create self-signed SSL/TLS certificates that can be used to further their operations, such as encrypting C2 traffic  with Web Protocols or even enabling Adversary-in-the-Middle if added to the root of trust  Install Root Certificate."
T1596,Threat actors can use online resources and lookup tools to harvest information about certificates.
T1498,Direct Network Flood are when one or more systems are used to send a high-volume of network packets towards the targeted service's network.
T1498,"Botnets have been used in some of the most high-profile DDoS flooding attacks, such as the 2012 series of incidents that targeted major US banks."
T1006,"Utilities, such as NinjaCopy, exist to perform these actions in PowerShell."
T1600,"When an adversary takes control of such a device, they may disable the dedicated hardware, for example, through use of Modify System Image, forcing the use of software to perform encryption on general processors."
T1562,"By default, the service automatically starts when a system powers on."
T1562,"Additionally, adversaries may use auditpol and its sub-commands in a command prompt to disable auditing or clear the audit policy."
T1562,"To enable or disable a specified setting or audit category, adversaries may use the /success or /failure parameters."
T1562,"For example, auditpol /set /category:”Account Logon” /success:disable /failure:disable turns off auditing for the Account Logon category."
T1562,Sandworm Team has disabled event logging on compromised systems.
T1562,Dragonfly 2.0 has disabled host-based firewalls.
T1562,Various Lazarus Group malware modifies the Windows firewall to allow incoming connections or disable it entirely using netsh.
T1562,UNC2452 used netsh to configure firewall rules that limited certain UDP outbound packets.
T1562,Adversaries may modify and/or disable security tools to avoid possible detection of their malware/tools and activities.
T1562,"For example, security products may load their own modules and/or modify those loaded by processes to facilitate data collection."
T1562,HDoor kills anti-virus found on the victim.
T1562,Gold Dragon terminates anti-malware processes if they’re found running on the system.
T1562,Brave Prince terminates antimalware processes.
T1562,RunningRAT kills antimalware running process.
T1562,POWERSTATS can disable Microsoft Office Protected View by changing Registry keys.
T1562,Skidmap has the ability to set SELinux to permissive mode.
T1562,Bundlore uses the pkill cfprefsd command to prevent users from inspecting processes.
T1562,SUNBURST attempted to disable software security services following checks against a FNV-1a + XOR hashed hardcoded blocklist.
T1562,Egregor has disabled Windows Defender to evade protections.
T1562,Conficker terminates various services related to system security and Windows.
T1562,Cobalt Strike has the ability to use Smart Applet attacks to disable the Java SecurityManager sandbox.
T1562,Hildegard has modified DNS resolvers to evade DNS monitoring tools.
T1562,Wizard Spider has shut down or uninstalled security applications on victim systems that might prevent ransomware from executing.
T1562,MuddyWater can disable the system's local proxy settings.
T1562,Indrik Spider used PsExec to leverage Windows Defender to disable scanning of all downloaded files and to restrict real-time monitoring.
T1561,The data contained in disk structures may include the initial executable code for loading an operating system or the location of the file system partitions on disk.
T1561,"Disk Structure Wipe may be performed in isolation, or along with Disk Content Wipe if all sectors of a disk are wiped."
T1561,"To maximize impact on the target organization, malware designed for destroying disk structures may have worm-like features to propagate across a network by leveraging other techniques like Valid Accounts, OS Credential Dumping, and SMB/Windows Admin Shares."
T1561,Shamoon has been seen overwriting features of disk structure such as the MBR.
T1561,APT37 has access to destructive malware that is capable of overwriting a machine's Master Boot Record .
