label_tec,sentence
T1110,Sandworm Team has used a script to attempt RPC authentication against a number of hosts.
T1601,Adversaries may modify the operating system of a network device to introduce new capabilities or weaken existing defenses.
T1601,"Some network devices are built with a monolithic architecture, where the entire operating system and most of the functionality of the device is contained within a single file."
T1601,"Adversaries may change this file in storage, to be loaded in a future boot, or in memory during runtime."
T1601,"To change the operating system in storage, the adversary will typically use the standard procedures available to device operators."
T1601,"This may involve downloading a new file via typical protocols used on network devices, such as TFTP, FTP, SCP, or a console connection."
T1601,"The original file may be overwritten, or a new file may be written alongside of it and the device reconfigured to boot to the compromised image."
T1601,"To change the operating system in memory, the adversary typically can use one of two methods."
T1601,"In the first, the adversary would make use of native debug commands in the original, unaltered running operating system that allow them to directly modify the relevant memory addresses containing the running operating system."
T1601,This method typically requires administrative level access to the device.
T1601,"In the second method for changing the operating system in memory, the adversary would make use of the boot loader."
T1601,"The boot loader is the first piece of software that loads when the device starts that, in turn, will launch the operating system."
T1601,"Adversaries may use malicious code previously implanted in the boot loader, such as through the ROMMONkit method, to directly manipulate running operating system code in memory."
T1601,"This malicious code in the bootloader provides the capability of direct memory manipulation to the adversary, allowing them to patch the live operating system during runtime."
T1601,"By modifying the instructions stored in the system image file, adversaries may either weaken existing defenses or provision new capabilities that the device did not have before."
T1601,"Examples of existing defenses that can be impeded include encryption, via Weaken Encryption, authentication, via Network Device Authentication, and perimeter defenses, via Network Boundary Bridging."
T1601,"Adding new capabilities for the adversary’s purpose include Keylogging, Multi-hop Proxy, and Port Knocking."
T1601,Adversaries may also compromise existing commands in the operating system to produce false output to mislead defenders.
T1601,"When this method is used in conjunction with Downgrade System Image, one example of a compromised system command may include changing the output of the command that shows the version of the currently running operating system."
T1601,"By patching the operating system, the adversary can change this command to instead display the original, higher revision number that they replaced through the system downgrade."
T1601,"When the operating system is patched in storage, this can be achieved in either the resident storage  or via TFTP Boot."
T1601,"When the technique is performed on the running operating system in memory and not on the stored copy, this technique will not survive across reboots."
T1601,"However, live memory modification of the operating system can be combined with ROMMONkit to achieve persistence."
T1601,SYNful Knock is malware that is inserted into a network device by patching the operating system image.
T1574,Adversaries may execute their own malicious payloads by hijacking environment variables used to load libraries.
T1574,"Adversaries may place a program in an earlier entry in the list of directories stored in the PATH environment variable, which Windows will then execute when it searches sequentially through that PATH listing in search of the binary that was called from a script or the command line."
T1574,The PATH environment variable contains a list of directories.
T1574,Certain methods of executing a program  rely solely on the PATH environment variable to determine the locations that are searched for a program when the path for the program is not given.
T1574,"If any directories are listed in the PATH environment variable before the Windows directory, %SystemRoot%\system32 , a program may be placed in the preceding directory that is named the same as a Windows program , which will be executed when that command is executed from a script or command-line."
T1574,"For example, if C:\example path precedes C:\Windows\system32 is in the PATH environment variable, a program that is named net.exe and placed in C:\example path will be called instead of the Windows system ""net"" when ""net"" is executed from the command-line."
T1574,Adversaries may execute their own malicious payloads by hijacking the search order used to load other programs.
T1574,"Because some programs do not call other programs using the full path, adversaries may place their own file in the directory where the calling program is located, causing the operating system to launch their malicious software at the request of the calling program."
T1574,Search order hijacking occurs when an adversary abuses the order in which Windows searches for programs that are not given a path.
T1574,"Unlike DLL Search Order Hijacking, the search order differs depending on the method that is used to execute the program."
T1574,"However, it is common for Windows to search in the directory of the initiating program before searching through the Windows system directory."
T1574,"An adversary who finds a program vulnerable to search order hijacking , a program that does not specify the path to an executable may take advantage of this vulnerability by creating a program named after the improperly specified program and placing it within the initiating program's directory."
T1574,"For example, ""example.exe"" runs ""cmd.exe"" with the command-line argument net user."
T1574,"An adversary may place a program called ""net.exe"" within the same directory as example.exe, ""net.exe"" will be run instead of the Windows system utility net."
T1574,"In addition, if an adversary places a program called ""net.com"" in the same directory as ""net.exe"", then cmd.exe /C net user will execute ""net.com"" instead of ""net.exe"" due to the order of executable extensions defined under PATHEXT."
T1574,Search order hijacking is also a common practice for hijacking DLL loads and is covered in DLL Search Order Hijacking.
T1574,Adversaries may execute their own malicious payloads by hijacking vulnerable file path references.
T1574,"Adversaries can take advantage of paths that lack surrounding quotations by placing an executable in a higher level directory within the path, so that Windows will choose the adversary's executable to launch."
T1574,Service paths  and shortcut paths may also be vulnerable to path interception if the path has one or more spaces and is not surrounded by quotation marks .
T1574,"An adversary can place an executable in a higher level directory of the path, and Windows will resolve that executable instead of the intended executable."
T1574,"For example, if the path in a shortcut is C:\program files\myapp.exe, an adversary may create a program at C:\program.exe that will be run instead of the intended program."
T1574,"This technique can be used for persistence if executables are called on a regular basis, as well as privilege escalation if intercepted executables are started by a higher privileged process."
T1120,Adversaries may attempt to gather information about attached peripheral devices and components connected to a computer system.
T1120,"Peripheral devices could include auxiliary resources that support a variety of functionalities such as keyboards, printers, cameras, smart card readers, or removable storage."
T1120,The information may be used to enhance their awareness of the system and network environment or may be used for further actions.
T1120,ADVSTORESHELL can list connected devices.
T1120,"BADNEWS checks for new hard drives on the victim, such as USB devices, by listening for the WM_DEVICECHANGE window message."
T1120,"BlackEnergy can gather very specific information about attached USB devices, to include device instance ID and drive geometry."
T1120,RTM can obtain a list of smart card readers attached to the victim.
T1120,T9000 searches through connected drives for removable storage devices.
T1120,USBStealer monitors victims for insertion of removable drives.
T1120,"When dropped onto a second victim, it also enumerates drives connected to the system."
T1120,Zebrocy enumerates information about connected storage devices.
T1120,A module in Prikormka collects information on available printers and disk drives.
T1120,MoonWind obtains the number of removable drives from the victim.
T1120,WannaCry contains a thread that will attempt to scan for new attached drives every few seconds.
T1120,"If one is identified, it will encrypt the files on the attached device."
T1120,jRAT can map UPnP ports.
T1120,FlawedAmmyy will attempt to detect if a usable smart card is current inserted into a card reader.
T1120,njRAT will attempt to detect if the victim system has a camera during the initial infection.
T1120,njRAT can also detect any removable drives connected to the system.
T1120,Machete detects the insertion of new devices by listening for the WM_DEVICECHANGE window message.
T1120,"Attor has a plugin that collects information about inserted storage devices, modems, and phone devices."
T1120,DustySky can detect connected USB devices.
T1120,USBferry can check for connected USB devices.
T1120,Cadelspy has the ability to steal information about printers and the documents sent to printers.
T1120,Ramsay can scan for removable media which may contain documents for collection.
T1120,TajMahal has the ability to identify connected Apple devices.
T1120,Ragnar Locker may attempt to connect to removable drives and mapped network drives.
T1120,Crutch can monitor for removable drives being plugged into the compromised machine.
T1120,Stuxnet enumerates removable drives for infection.
T1120,Bandook can detect USB devices.
T1120,Crimson has the ability to discover pluggable/removable drives to extract files from.
T1120,ObliqueRAT can discover pluggable/removable drives to extract files from.
T1120,WastedLocker can enumerate removable drives prior to the encryption process.
T1120,Turian can scan for removable media to collect data.
T1120,QakBot can identify peripheral devices on targeted systems.
T1120,APT28 uses a module to receive a notification every time a USB mass storage device is inserted into a victim.
T1120,Gamaredon Group tools have contained an application to check performance of USB flash drives.
T1120,Gamaredon Group has also used malware to scan for removable drives.
T1120,Equation has used tools with the functionality to search for specific information about the attached hard drive that could be used to identify and overwrite the firmware.
T1120,"APT37 has a Bluetooth device harvester, which uses Windows Bluetooth APIs to find information on connected Bluetooth devices."
T1120,Turla has used fsutil fsinfo drives to list connected drives.
T1120,Operation Wocao has discovered removable disks attached to a system.
T1120,"BackdoorDiplomacy has used an executable to detect removable media, such as USB flash drives."
T1120,OilRig has used tools to identify if a mouse is connected to a targeted system.
T1069,Adversaries may attempt to find group and permission settings.
T1069,"This information can help adversaries determine which user accounts and groups are available, the membership of users in particular groups, and which users and groups have elevated permissions."
T1069,Carbon uses the net group command.
T1069,MURKYTOP has the capability to retrieve information about groups.
T1069,IcedID has the ability to identify Workgroup membership.
T1069,TrickBot can identify the groups the user on a compromised host belongs to.
T1069,Siloscape checks for Kubernetes node permissions.
T1069,PUNCHBUGGY can gather domain and workgroup information.
T1069,APT3 has a tool that can enumerate the permissions associated with Windows groups.
T1069,TA505 has used TinyMet to enumerate members of privileged groups.
T1069,TA505 has also run net group /domain.
T1069,UNC2452 used the Get-ManagementRoleAssignment PowerShell cmdlet to enumerate Exchange management role assignments through an Exchange Management Shell.
T1069,APT29 used the Get-ManagementRoleAssignment PowerShell cmdlet to enumerate Exchange management role assignments through an Exchange Management Shell.
T1566,Adversaries may send phishing messages to gain access to victim systems.
T1566,All forms of phishing are electronically delivered social engineering.
T1566,"Phishing can be targeted, known as spearphishing."
T1566,"In spearphishing, a specific individual, company, or industry will be targeted by the adversary."
T1566,"More generally, adversaries can conduct non-targeted phishing, such as in mass malware spam campaigns."
T1566,"Adversaries may send victims emails containing malicious attachments or links, typically to execute malicious code on victim systems."
T1566,"Phishing may also be conducted via third-party services, like social media platforms."
T1566,"Phishing may also involve social engineering techniques, such as posing as a trusted source."
T1566,Dragonfly has used spearphising campaigns to gain access to victims.
T1566,GOLD SOUTHFIELD has conducted malicious spam  campaigns to gain access to victim's machines.
T1598,Adversaries may send phishing messages to elicit sensitive information that can be used during targeting.
T1598,"Phishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information."
T1598,Phishing for information is different from Phishing in that the objective is gathering data from the victim rather than executing malicious code.
T1598,"More generally, adversaries can conduct non-targeted phishing, such as in mass credential harvesting campaigns."
T1598,"Adversaries may also try to obtain information directly through the exchange of emails, instant messages, or other electronic conversation means."
T1598,"Phishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information  or Compromise Accounts and/or sending multiple, seemingly urgent messages."
T1598,APT28 has used spearphishing to compromise credentials.
T1598,ZIRCONIUM targeted presidential campaign staffers with credential phishing e-mails.
T1547,Adversaries can modify property list files  to execute their code as part of establishing persistence.
T1547,Plist files are used by macOS applications to store properties and configuration settings for applications and services.
T1547,"Applications use information plist files, Info.plist, to tell the operating system how to handle the application at runtime using structured metadata in the form of keys and values."
T1547,Plist files are formatted in XML and based on Apple's Core Foundation DTD and can be saved in text or binary format.
T1547,"Adversaries can modify paths to executed binaries, add command line arguments, and insert key/pair values to plist files in auto-run locations which execute upon user logon or system startup."
T1547,"Through modifying plist files in these locations, adversaries can also execute a malicious dynamic library  by adding a dictionary containing the DYLD_INSERT_LIBRARIES key combined with a path to a malicious dylib under the EnvironmentVariables key in a plist file."
T1547,"Upon user logon, the plist is called for execution and the malicious dylib is executed within the process space."
T1547,Persistence can also be achieved by modifying the LSEnvironment key in the application's Info.plist file.
T1547,"XCSSET uses the plutil command to modify the LSUIElement, DFBundleDisplayName, and CFBundleIdentifier keys in the /Contents/Info.plist file."
T1547,Dok persists via a plist login item.
T1547,LoudMiner used plists to execute shell scripts and maintain persistence on boot.
T1547,"LoudMiner also added plist files in /Library/LaunchDaemons with KeepAlive set to true, which would restart the process if stopped."
T1556,Adversaries may modify pluggable authentication modules  to access user credentials or enable otherwise unwarranted access to accounts.
T1556,"PAM is a modular system of configuration files, libraries, and executable files which guide authentication for many services."
T1556,"The most common authentication module is pam_unix.so, which retrieves, sets, and verifies account authentication information in /etc/passwd and /etc/shadow."
T1556,Adversaries may modify components of the PAM system to create backdoors.
T1556,"PAM components, such as pam_unix.so, can be patched to accept arbitrary adversary supplied values as legitimate credentials."
T1556,Malicious modifications to the PAM system may also be abused to steal credentials.
T1556,"Adversaries may infect PAM resources with code to harvest user credentials, since the values exchanged with PAM components may be plain-text since PAM does not store passwords."
T1556,Skidmap has the ability to replace the pam_unix.so file on an infected machine with its own malicious version that accepts a specific backdoor password for all users.
T1556,Ebury can deactivate PAM modules to tamper with the sshd configuration.
T1205,Adversaries may use port knocking to hide open ports used for persistence or command and control.
T1205,"To enable a port, an adversary sends a series of attempted connections to a predefined sequence of closed ports."
T1205,"After the sequence is completed, opening a port is often accomplished by the host based firewall, but could also be implemented by custom software."
T1205,This technique has been observed to both for the dynamic opening of a listening port as well as the initiating of a connection to a listening server on a different system.
T1205,The observation of the signal packets to trigger the communication can be conducted through different methods.
T1205,"One means, originally implemented by Cd00r , is to use the libpcap libraries to sniff for the packets in question."
T1205,"Another method leverages raw sockets, which enables the malware to use ports that are already open for use by other programs."
T1205,PROMETHIUM has used a script that configures the knockd service and firewall to only accept C2 connections from systems that use a specified sequence of knock ports.
T1547,Adversaries may use port monitors to run an attacker supplied DLL during system boot for persistence or privilege escalation.
T1547,A port monitor can be set through the AddMonitor API call to set a DLL to be loaded at startup.
T1547,"This DLL can be located in C:\Windows\System32 and will be loaded by the print spooler service, spoolsv.exe, on boot."
T1547,The spoolsv.exe process also runs under SYSTEM level permissions.
T1547,"Alternatively, an arbitrary DLL can be loaded if permissions allow writing a fully-qualified pathname for that DLL to HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors."
T1547,"The Registry key contains entries for the following:
* Local Port
* Standard TCP/IP Port
* USB Monitor
* WSD Port
Adversaries can use this technique to load malicious code at startup that will persist on system reboot and execute as SYSTEM."
T1055,Adversaries may inject portable executables  into processes in order to evade process-based defenses as well as possibly elevate privileges.
T1055,PE injection is a method of executing arbitrary code in the address space of a separate live process.
T1055,PE injection is commonly performed by copying code  into the virtual address space of the target process before invoking it via a new thread.
T1055,"The write can be performed with native Windows API calls such as VirtualAllocEx and WriteProcessMemory, then invoked with CreateRemoteThread or additional code ."
T1055,The displacement of the injected code does introduce the additional requirement for functionality to remap memory references.
T1055,Execution via PE injection may also evade detection from security products since the execution is masked under a legitimate process.
T1055,GreyEnergy has a module to inject a PE binary into a remote process.
T1055,"Zeus Panda checks processes on the system and if they meet the necessary requirements, it injects into that process."
T1055,Carbanak downloads an executable and injects it directly into a new process.
T1055,InvisiMole can inject its backdoor as a portable executable into a target process.
T1055,"Gorgon Group malware can download a remote access tool, ShiftyBug, and inject into another process."
T1055,"Rocke's miner, ""TermsHost.exe"", evaded defenses by injecting itself into Windows processes, including Notepad.exe."
T1059,Adversaries may abuse PowerShell commands and scripts for execution.
T1059,PowerShell is a powerful interactive command-line interface and scripting environment included in the Windows operating system.
T1059,"Adversaries can use PowerShell to perform a number of actions, including discovery of information and execution of code."
T1059,Examples include the Start-Process cmdlet which can be used to run an executable and the Invoke-Command cmdlet which runs a command locally or on a remote computer .
T1059,"PowerShell may also be used to download and run executables from the Internet, which can be executed from disk or in memory without touching disk."
T1059,"A number of PowerShell-based offensive testing tools are available, including Empire,  PowerSploit, PoshC2, and PSAttack."
T1059,PowerShell commands/scripts can also be executed without directly invoking the powershell.exe binary through interfaces to PowerShell's underlying System.Management.Automation assembly DLL exposed through the .NET framework and Windows Common Language Interface .
T1059,AutoIt backdoor downloads a PowerShell script that decodes to a typical shellcode loader.
T1059,POWRUNER is written in PowerShell.
T1059,Zeus Panda uses PowerShell to download and execute the payload.
T1059,SeaDuke uses a module to execute Mimikatz with PowerShell to perform Pass the Ticket.
T1059,HALFBAKED can execute PowerShell scripts.
T1059,DownPaper uses PowerShell for execution.
T1059,RogueRobin uses a command prompt to run a PowerShell script from Excel.
T1059,"To assist in establishing persistence, RogueRobin creates %APPDATA%\OneDrive.bat and saves the following string to it:powershell.exe -WindowStyle Hidden -exec bypass -File “%APPDATA%\OneDrive.ps1”."
T1059,QUADAGENT uses PowerShell scripts for execution.
T1059,KONNI used PowerShell to download and execute a specific 64-bit version of the malware.
T1059,Mosquito can launch PowerShell Scripts.
T1059,There is a variant of RATANKBA that uses a PowerShell script instead of the traditional PE form.
T1059,POWERSTATS uses PowerShell for obfuscation and execution.
T1059,POWERSOURCE is a PowerShell backdoor.
T1059,Xbash can use scripts to invoke PowerShell to download a malicious PE executable or PE DLL for execution.
T1059,HAMMERTOSS is known to use PowerShell.
T1059,"POSHSPY uses PowerShell to execute various commands, one to execute its payload."
T1059,One version of Helminth uses a PowerShell script.
T1059,Socksbot can write and execute PowerShell scripts.
T1059,BONDUPDATER is written in PowerShell.
T1059,Emotet has used Powershell to retrieve the malicious payload and download additional resources like Mimikatz.
T1059,POWERTON is written in PowerShell.
T1059,Revenge RAT uses the PowerShell command Reflection.Assembly to load itself into memory to aid in execution.
T1059,Ursnif droppers have used PowerShell in download cradles to download and execute the malware's full executable payload.
T1059,PUNCHBUGGY has used PowerShell scripts.
T1059,KeyBoy uses PowerShell commands to download and execute payloads.
T1059,JCry has used PowerShell to execute payloads.
T1059,SQLRat has used PowerShell to create a Meterpreter session.
T1059,PowerStallion uses PowerShell loops to iteratively check for available commands in its OneDrive C2 server.
T1059,GRIFFON has used PowerShell to execute the Meterpreter downloader TinyMet.
T1059,OSX_OCEANLOTUS.D uses PowerShell scripts.
T1059,PowerShower is a backdoor written in PowerShell.
T1059,SHARPSTATS has the ability to employ a custom PowerShell script.
T1059,"Netwalker has been written in PowerShell and executed directly in memory, avoiding detection."
T1059,ServHelper has the ability to execute a PowerShell script to get information from the infected host.
T1059,Valak has used PowerShell to download additional modules.
T1059,Denis has a version written in PowerShell.
T1059,ComRAT has used PowerShell to load itself every time a user logs in to the system.
T1059,ComRAT can execute PowerShell scripts loaded into memory or from the file system.
T1059,Pillowmint has used a PowerShell script to install a shim database.
T1059,StrongPity can use PowerShell to add files to the Windows Defender exclusions list.
T1059,njRAT has executed PowerShell commands via auto-run registry key persistence.
T1059,REvil has used PowerShell to delete volume shadow copies and download files.
T1059,Hancitor has used PowerShell to execute commands.
T1059,RegDuke can extract and execute PowerShell scripts from C2 communications.
T1059,FatDuke has the ability to execute PowerShell scripts.
T1059,WellMess can execute PowerShell scripts received from C2.
T1059,Cobalt Strike can execute a payload on a remote host with PowerShell.
T1059,This technique does not write any data to disk.
T1059,Cobalt Strike can also use PowerSploit and other scripting frameworks to perform execution.
T1059,KGH_SPY can execute PowerShell commands on the victim's machine.
T1059,Bazar can execute a PowerShell script received from C2.
T1059,SharpStage can execute arbitrary commands with PowerShell.
T1059,MoleNet can use PowerShell to set persistence.
T1059,The NETWIRE binary has been executed via PowerShell script.
T1059,Egregor has used an encoded PowerShell command by a service created by Cobalt Strike for lateral movement.
T1059,Pysa has used Powershell scripts to deploy its ransomware.
T1059,PS1 can utilize a PowerShell loader.
T1059,AppleSeed has the ability to execute its payload via PowerShell.
T1059,Cuba has been dropped onto systems and used for lateral movement via obfuscated PowerShell scripts.
T1059,JSS Loader has the ability to download and execute PowerShell scripts.
T1059,SMOKEDHAM can execute Powershell commands sent from its C2 server.
T1059,"TrickBot has been known to use PowerShell to download new payloads, open documents, and upload data to command and control servers."
T1059,QakBot can use PowerShell to download and execute payloads.
T1059,Lokibot has used PowerShell commands embedded inside batch scripts.
T1059,Bandook has used PowerShell loaders as part of execution.
T1059,"APT32 has used PowerShell-based tools, PowerShell one-liners, and shellcode loaders for execution."
T1059,"Turla has used PowerShell to execute commands/scripts, in some cases via a custom executable or code from Empire's PSInject."
T1059,Turla has also used PowerShell scripts to load and execute malware in memory.
T1059,APT29 has used encoded PowerShell scripts uploaded to CozyCar installations to download and install SeaDuke.
T1059,"APT29 also used PowerShell to create new tasks on remote machines, identify configuration settings, evade defenses, exfiltrate data, and to execute other commands."
T1059,FIN10 uses PowerShell for execution as well as PowerShell Empire to establish persistence.
T1059,FIN7 used a PowerShell script to launch shellcode that retrieved an additional payload.
T1059,The Poseidon Group's Information Gathering Tool  includes PowerShell components.
T1059,"FIN6 has used PowerShell to gain access to merchant's networks, and a Metasploit PowerShell module to download and execute shellcode and to set up a local listener."
T1059,Threat Group-3390 has used PowerShell for execution.
T1059,Leviathan has used PowerShell for execution.
T1059,CopyKittens has used PowerShell Empire.
T1059,APT19 used PowerShell commands to execute payloads.
T1059,APT3 has used PowerShell on victim systems to download and run payloads after exploitation.
T1059,"Patchwork used PowerSploit to download payloads, run a reverse shell, and execute malware on the victim's machine."
T1059,"Stealth Falcon malware uses PowerShell commands to perform various functions, including gathering system information via WMI and executing commands from its C2 server."
T1059,DarkHydrus leveraged PowerShell to download and execute additional scripts for execution.
T1059,APT28 downloads and executes PowerShell scripts and performs PowerShell commands.
T1059,"OilRig has used PowerShell scripts for execution, including use of a macro to run a PowerShell command to decode file contents."
T1059,"Deep Panda has used PowerShell scripts to download and execute programs in memory, without writing to disk."
T1059,TA459 has used PowerShell for execution of a payload.
T1059,"Thrip leveraged PowerShell to run commands to download payloads, traverse the compromised networks, and carry out reconnaissance."
T1059,Magic Hound has used PowerShell for execution and privilege escalation.
T1059,Cobalt Group has used powershell.exe to download and execute scripts.
T1059,Dragonfly 2.0 used PowerShell scripts for execution.
T1059,FIN8's malicious spearphishing payloads are executed as PowerShell.
T1059,FIN8 has also used PowerShell for lateral movement and credential access.
T1059,menuPass uses PowerSploit to inject shellcode into PowerShell.
T1059,BRONZE BUTLER has used PowerShell for execution.
T1059,Gorgon Group malware can use PowerShell commands to download and execute a payload and open a decoy document on the victim’s machine.
T1059,MuddyWater has used PowerShell for execution.
T1059,Gallmaker used PowerShell to download additional payloads and for execution.
T1059,APT33 has utilized PowerShell to download files from the C2 server and run various scripts.
T1059,"TEMP.Veles has used a publicly-available PowerShell-based tool, WMImplant."
T1059,The group has also used PowerShell to perform Timestomping.
T1059,WIRTE has used PowerShell for script execution.
T1059,TA505 has used PowerShell to download and execute malware and reconnaissance scripts.
T1059,GALLIUM used PowerShell for execution to assist in lateral movement as well as for dumping credentials stored on compromised machines.
T1059,Kimsuky has executed a variety of PowerShell scripts.
T1059,APT41 leveraged PowerShell to deploy malware families in victims’ environments.
T1059,Silence has used PowerShell to download and execute payloads.
T1059,Inception has used PowerShell to execute malicious commands and payloads.
T1059,"Frankenstein has used PowerShell to run a series of base64-encoded commands, that acted as a stager and enumerated hosts."
T1059,Wizard Spider has used macros to execute PowerShell scripts to download malware on victim's machines.
T1059,It has also used PowerShell to execute commands and move laterally through a victim network.
T1059,Molerats used PowerShell implants on target machines.
T1059,DarkVishnya used PowerShell to create shellcode loaders.
T1059,APT39 has used PowerShell to execute malicious code.
T1059,Blue Mockingbird has used PowerShell reverse TCP shells to issue interactive commands over a network connection.
T1059,Chimera has used PowerShell scripts to execute malicious payloads and the DSInternals PowerShell module to make use of Active Directory features.
T1059,Operation Wocao has used PowerShell on compromised systems.
T1059,Sandworm Team has used PowerShell scripts to run a credential harvesting tool in memory to evade defenses.
T1059,GOLD SOUTHFIELD has staged and executed PowerShell scripts on compromised hosts.
T1059,Fox Kitten has used PowerShell scripts to access credential data.
T1059,"UNC2452 used PowerShell to create new tasks on remote machines, identify configuration settings, exfiltrate data, and to execute other commands."
T1059,Sidewinder has used PowerShell to drop and execute malware loaders.
T1059,HAFNIUM has used the Exchange Power Shell module Set-OabVirtualDirectoryPowerShell to export mailbox data.
T1059,Indrik Spider has used PowerShell Empire for execution of malware.
T1059,Mustang Panda has used malicious PowerShell scripts to enable execution.
T1059,Tonto Team has used PowerShell to download additional payloads.
T1059,APT38 has used PowerShell to execute commands and other operational tasks.
T1059,TeamTNT has executed PowerShell commands in batch scripts.
T1059,Nomadic Octopus has used PowerShell for execution.
T1059,Lazarus Group has used Powershell to download malicious payloads.
T1546,Adversaries may gain persistence and elevate privileges by executing malicious content triggered by PowerShell profiles.
T1546,A PowerShell profile   is a script that runs when PowerShell starts and can be used as a logon script to customize user environments.
T1546,PowerShell supports several profiles depending on the user or host program.
T1546,"For example, there can be different profiles for PowerShell host programs such as the PowerShell console, PowerShell ISE or Visual Studio Code."
T1546,An administrator can also configure a profile that applies to all users and host programs on the local computer.
T1546,"Adversaries may modify these profiles to include arbitrary commands, functions, modules, and/or PowerShell drives to gain persistence."
T1546,Every time a user opens a PowerShell session the modified script will be executed unless the -NoProfile flag is used when it is launched.
T1546,"An adversary may also be able to escalate privileges if a script in a PowerShell profile is loaded and executed by an account with higher privileges, such as a domain administrator."
T1546,Turla has used PowerShell profiles to maintain persistence on an infected machine.
T1542,Adversaries may abuse Pre-OS Boot mechanisms as a way to establish persistence on a system.
T1542,"During the booting process of a computer, firmware and various startup services are loaded before the operating system."
T1542,These programs control flow of execution before the operating system takes control.
T1542,Adversaries may overwrite data in boot drivers or firmware such as BIOS  and The Unified Extensible Firmware Interface  to persist on systems at a layer below the operating system.
T1542,This can be particularly difficult to detect as malware at this level will not be detected by host software-based defenses.
T1547,Adversaries may abuse print processors to run malicious DLLs during system boot for persistence and/or privilege escalation.
T1547,"Print processors are DLLs that are loaded by the print spooler service, spoolsv.exe, during boot."
T1547,Adversaries may abuse the print spooler service by adding print processors that load malicious DLLs at startup.
T1547,A print processor can be installed through the AddPrintProcessor API call with an account that has SeLoadDriverPrivilege enabled.
T1547,"Alternatively, a print processor can be registered to the print spooler service by adding the HKLM\SYSTEM\\CurrentControlSet or ControlSet001\Control\Print\Environments\\Windows architecture: e.g., Windows x64\Print Processors\\user defined\Driver Registry key that points to the DLL."
T1547,"For the print processor to be correctly installed, it must be located in the system print-processor directory that can be found with the GetPrintProcessorDirectory API call."
T1547,"After the print processors are installed, the print spooler service, which starts during boot, must be restarted in order for them to run."
T1547,"The print spooler service runs under SYSTEM level permissions, therefore print processors installed by an adversary may run under elevated privileges."
T1547,The PipeMon installer has modified the Registry key HKLM\SYSTEM\CurrentControlSet\Control\Print\Environments\Windows x64\Print Processors to install PipeMon as a Print Processor.
T1552,Adversaries may search for private key certificate files on compromised systems for insecurely stored credentials.
T1552,"Private cryptographic keys and certificates are used for authentication, encryption/decryption, and digital signatures."
T1552,"Common key and certificate file extensions include: .key, .pgp, .gpg, .ppk., .p12, .pem, .pfx, .cer, .p7b, .asc."
T1552,"Adversaries may also look in common key directories, such as ~/.ssh for SSH keys on * nix-based systems or C:&#92;Users&#92;&#92;.ssh&#92; on Windows."
T1552,These private keys can be used to authenticate to Remote Services like SSH or for use in decrypting other collected files such as email.
T1552,Adversary tools have been discovered that search compromised systems for file extensions relating to cryptographic keys and certificates.
T1552,"Some private keys require a password or passphrase for operation, so an adversary may also use Input Capture for keylogging or attempt to Brute Force the passphrase off-line."
T1552,Ebury has intercepted unencrypted private keys as well as private key pass-phrases.
T1552,jRAT can steal keys for VPNs and cryptocurrency wallets.
T1552,Machete has scanned and looked for cryptographic keys and certificate file extensions.
T1552,Kinsing has searched for private keys.
T1552,Hildegard has searched for private keys in .ssh.
T1552,Rocke has used SSH private keys on the infected machine to spread its coinminer throughout a network.
T1552,Operation Wocao has used Mimikatz to dump certificates and private keys from the Windows certificate store.
T1552,UNC2452 obtained the private encryption key from an Active Directory Federation Services  container to decrypt corresponding SAML signing certificates.
T1552,"APT29 obtained PKI keys, certificate files and the private encryption key from an Active Directory Federation Services  container to decrypt corresponding SAML signing certificates."
T1552,TeamTNT has searched for unsecured SSH keys.
T1003,Adversaries may gather credentials from information stored in the Proc filesystem or /proc.
T1003,The Proc filesystem on Linux contains a great deal of information regarding the state of the running operating system.
T1003,Processes running with root privileges can use this facility to scrape live memory of other running programs.
T1003,"If any of these programs store passwords in clear text or password hashes in memory, these values can then be harvested for either usage or brute force attacks, respectively."
T1003,"This functionality has been implemented in the MimiPenguin, an open source tool inspired by Mimikatz."
T1003,"The tool dumps process memory, then harvests passwords and hashes by looking for text strings and regex patterns for how given applications such as Gnome Keyring, sshd, and Apache use memory to store such authentication artifacts."
T1055,Adversaries may inject malicious code into processes via the /proc filesystem in order to evade process-based defenses as well as possibly elevate privileges.
T1055,Proc memory injection is a method of executing arbitrary code in the address space of a separate live process.
T1055,Proc memory injection involves enumerating the memory of a process via the /proc filesystem  then crafting a return-oriented programming  payload with available gadgets/instructions.
T1055,"Each running process has its own directory, which includes memory mappings."
T1055,Proc memory injection is commonly performed by overwriting the target processes’ stack using memory mappings provided by the /proc filesystem.
T1055,This information can be used to enumerate offsets  and gadgets  otherwise hidden by process memory protections such as address space layout randomization .
T1055,"Once enumerated, the target processes’ memory map within /proc/pid/maps can be overwritten using dd."
T1055,Other techniques such as Dynamic Linker Hijacking may be used to populate a target process with more available gadgets.
T1055,"Similar to Process Hollowing, proc memory injection may target child processes ."
T1055,Execution via proc memory injection may also evade detection from security products since the execution is masked under a legitimate process.
T1057,Adversaries may attempt to get information about running processes on a system.
T1057,Information obtained could be used to gain an understanding of common software/applications running on systems within the network.
