label_tec,sentence
T1518,FELIXROOT checks for installed security software like antivirus and firewall.
T1518,Astaroth checks for the presence of Avast antivirus in the C:\Program\Files\ folder.
T1518,StoneDrill can check for antivirus and antimalware programs.
T1518,FlawedAmmyy will attempt to detect anti-virus products during the initial infection.
T1518,PUNCHBUGGY can gather AVs registered in the system.
T1518,YAHOYAH checks for antimalware solution processes on the system.
T1518,EvilBunny has been observed querying installed antivirus software.
T1518,FinFisher probes the system to check for antimalware processes.
T1518,"TajMahal has the ability to identify which anti-virus products, firewalls, and anti-spyware products are in use."
T1518,ABK has the ability to identify the installed anti-virus product on the compromised host.
T1518,build_downer has the ability to detect if the infected host is running an anti-virus process.
T1518,down_new has the ability to detect anti-virus products and processes on a compromised host.
T1518,Avenger has the ability to identify installed anti-virus products on a compromised host.
T1518,Valak can determine if a compromised host has security products installed.
T1518,Skidmap has the ability to check if /usr/sbin/setenforce exists.
T1518,This file controls what mode SELinux is in.
T1518,Carberp has queried the infected system's registry searching for specific registry keys associated with antivirus products.
T1518,"InvisiMole can check for the presence of network sniffers, AV, and BitDefender firewall."
T1518,StrongPity can identify if ESET or BitDefender antivirus are installed before dropping its payload.
T1518,Metamorfo collects a list of installed antivirus software from the victim’s system.
T1518,PipeMon can check for the presence of ESET and Kaspersky security software.
T1518,Grandoreiro can list installed security products including the Trusteer and Diebold Warsaw GAS Tecnologia online banking protections.
T1518,Bazar can identify the installed antivirus engine.
T1518,NotPetya determines if specific antivirus programs are running on an infected host machine.
T1518,Stuxnet enumerates the currently running processes related to a variety of security products.
T1518,MoleNet can use WMI commands to check the system for firewall and antivirus software.
T1518,SUNBURST checked for a variety of antivirus/endpoint detection agents prior to execution.
T1518,EVILNUM can search for anti-virus products on the system.
T1518,Waterbear can find the presence of a specific security software.
T1518,"ThiefQuest uses the kill_unwanted function to get a list of running processes, compares each process with an encrypted list of “unwanted” security related programs, and kills the processes for security related programs."
T1518,LiteDuke has the ability to check for the presence of Kaspersky security software.
T1518,Clop can search for processes with antivirus and antimalware product names.
T1518,SpicyOmelette can check for the presence of 29 different antivirus tools.
T1518,MarkiRAT can check for running processes on the victim’s machine to look for Kaspersky and Bitdefender antivirus products.
T1518,QakBot can identify the installed antivirus product on a targeted system.
T1518,xCaon has checked for the existence of Kaspersky antivirus software on the system.
T1518,BLUELIGHT can collect a list of anti-virus products installed on a machine.
T1518,XCSSET searches firewall configuration files located in /Library/Preferences/ and uses csrutil status to determine if System Integrity Protection is enabled.
T1518,Patchwork scanned the “Program Files” directories for a directory with the string “Total Security” .
T1518,MuddyWater has used malware to check running processes against a hard-coded list of security tools often used by malware researchers.
T1518,Cobalt Group used a JavaScript backdoor that is capable of collecting a list of the security solutions installed on the victim's machine.
T1518,Tropic Trooper can search for anti-virus software running on the system.
T1518,FIN8 has used Registry keys to detect and avoid executing in potential sandboxes.
T1518,Darkhotel has searched for anti-malware strings and anti-virus processes running on the system.
T1518,Naikon uses commands such as netsh advfirewall firewall to discover local firewall settings.
T1518,"The White Company has checked for specific antivirus products on the target’s computer, including Kaspersky, Quick Heal, AVG, BitDefender, Avira, Sophos, Avast!, and ESET."
T1518,Frankenstein has used WMI queries to detect if virtualization environments or analysis tools were running on the system.
T1518,"Turla has obtained information on security software, including security logging information that may indicate whether their malware has been detected."
T1518,Wizard Spider has used WMI to identify anti-virus products installed on a victim's machine.
T1518,Operation Wocao has used scripts to detect security software.
T1518,Sidewinder has used the Windows service winmgmts:\\.\root\SecurityCenter2 to check installed antivirus products.
T1518,Windshift has used malware to identify installed AV and commonly used forensic and malware analysis tools.
T1518,"APT38 has identified security software, configurations, defensive tools, and sensors installed on a compromised system."
T1518,TeamTNT has searched for security products on infected machines.
T1547,Adversaries may abuse security support providers  to execute DLLs when the system boots.
T1547,Windows SSP DLLs are loaded into the Local Security Authority  process at system start.
T1547,Lazarus Group has rebooted victim machines to establish persistence by installing a SSP DLL.
T1555,"An adversary may obtain root access , then they can scan through memory to find the correct sequence of keys in relatively few tries to decrypt the user’s logon keychain."
T1555,"This provides the adversary with all the plaintext passwords for users, WiFi, mail, browsers, certificates, secure notes, etc."
T1555,"In OS X prior to El Capitan, users with root access can read plaintext keychain passwords of logged-in users because Apple’s keychain implementation allows these credentials to be cached so that users are not repeatedly prompted for passwords."
T1555,"Apple’s securityd utility takes the user’s logon password, encrypts it with PBKDF2, and stores this master key in memory."
T1555,"Apple also uses a set of keys and algorithms to encrypt the user’s password, but once the master key is found, an attacker need only iterate over the other values to unlock the final password."
T1555,Keydnap uses the keychaindump project to read securityd memory.
T1583,"Adversaries may buy, lease, or rent physical servers that can be used during targeting."
T1583,"Use of servers allows an adversary to stage, launch, and execute an operation."
T1583,"During post-compromise activity, adversaries may utilize servers for various tasks, including for Command and Control."
T1583,"Instead of compromising a third-party Server or renting a Virtual Private Server, adversaries may opt to configure and run their own servers in support of operations."
T1583,Adversaries may only need a lightweight setup if most of their activities will take place using online infrastructure.
T1583,"Or, they may need to build extensive infrastructure if they want to test, communicate, and control other aspects of their activities on their own systems."
T1583,Sandworm Team has leased servers from resellers instead of leasing infrastructure directly from hosting companies to enable its operations.
T1583,GALLIUM has used Taiwan-based servers that appear to be exclusive to GALLIUM.
T1584,Adversaries may compromise third-party servers that can be used during targeting.
T1584,"Instead of purchasing a Server or Virtual Private Server, adversaries may compromise third-party servers in support of operations."
T1584,"Adversaries may also compromise web servers to support watering hole operations, as in Drive-by Compromise."
T1584,APT16 has compromised otherwise legitimate sites as staging servers for second-stage payloads.
T1584,Turla has used compromised servers as infrastructure.
T1584,Indrik Spider has served fake updates via legitimate websites that have been compromised.
T1505,Adversaries may abuse legitimate extensible development features of servers to establish persistent access to systems.
T1505,Enterprise server applications may include features that allow developers to write and install software or scripts to extend the functionality of the main application.
T1505,Adversaries may install malicious components to extend and abuse server applications.
T1569,Adversaries may abuse the Windows service control manager to execute malicious commands or payloads.
T1569,The Windows service control manager  is an interface to manage and manipulate services.
T1569,The service control manager is accessible to users via GUI components as well as system utilities such as sc.exe and Net.
T1569,PsExec can also be used to execute commands or payloads via a temporary Windows service created through the service control manager API.
T1569,Tools such as PsExec and sc.exe can accept remote servers as arguments and may be used to conduct remote execution.
T1569,Adversaries may leverage these mechanisms to execute malicious content.
T1569,This can be done by either executing a new or modified service.
T1569,This technique is the execution used in conjunction with Windows Service during service persistence or privilege escalation.
T1569,RemoteCMD can execute commands remotely by creating a new service on the remote system.
T1569,Proxysvc registers itself as a service on the victim’s machine to run as a standalone process.
T1569,Hydraq uses svchost.exe to execute a malicious DLL included in a new service group.
T1569,"Wingbird uses services.exe to register a new autostart service named ""Audit Service"" using a copy of the local lsass.exe file."
T1569,Net Crawler uses PsExec to perform remote service manipulation to execute a copy of itself as part of lateral movement.
T1569,Shamoon creates a new service named “ntssrv” to execute the payload.
T1569,Shamoon can also spread via PsExec.
T1569,"BBSRAT can start, stop, or delete services."
T1569,Olympic Destroyer utilizes PsExec to help propagate itself across a network.
T1569,NotPetya can use PsExec to help propagate itself across a network.
T1569,HOPLIGHT has used svchost.exe to execute a malicious DLL .
T1569,HyperBro has the ability to start and stop a specified service.
T1569,Attor's dispatcher can be executed as a service.
T1569,Okrum's loader can create a new service named NtmsSvc to execute the payload.
T1569,LoudMiner started the cryptomining virtual machine as a service on the infected machine.
T1569,Ragnar Locker has used sc.exe to execute a service that it creates.
T1569,gh0st RAT can execute its service if the Service key exists.
T1569,"If the key does not exist, gh0st RAT will create and run the service."
T1569,StrongPity can install a service to execute itself as a service.
T1569,InvisiMole has used Windows services as a way to execute its malicious payload.
T1569,Anchor can create and execute services to load its payload.
T1569,Cobalt Strike can use PsExec to execute a payload on a remote host.
T1569,It can also use Service Control Manager to start new services.
T1569,SLOTHFULMEDIA has the capability to start services.
T1569,Bad Rabbit drops a file named infpub.datinto the Windows directory and is executed through SCManager and rundll.exe.
T1569,Pysa has used PsExec to copy and execute the ransomware.
T1569,WastedLocker can execute itself as a service.
T1569,Honeybee launches a DLL file that gets executed as a service using svchost.exe Ke3chang has used a tool known as RemoteExec  to remotely execute batch scripts and binaries.
T1569,APT32's backdoor has used Windows services as a way to execute its malicious payload.
T1569,FIN6 has created Windows services to execute encoded PowerShell commands.
T1569,Silence has used Winexe to install a service on the remote system.
T1569,APT41 used  svchost.exe and Net to execute a system service installed to launch a Cobalt Strike BEACON loader.
T1569,APT39 has used post-exploitation tools including RemCom and the Non-sucking Service Manager  to execute processes.
T1569,"Blue Mockingbird has executed custom-compiled XMRIG miner DLLs by configuring them to execute via the ""wercplsupport"" service."
T1569,Wizard Spider has used services.exe to execute scripts and executables during lateral movement within a victim network.
T1569,Operation Wocao has created services on remote systems for execution purposes.
T1569,Chimera has used PsExec to deploy beacons on compromised systems.
T1569,"APT38 has created new services or modified existing ones to run executables, commands, or scripts."
T1499,Adversaries may target the different network services provided by systems to conduct a DoS.
T1499,"Adversaries often target DNS and web services, however others have been targeted as well."
T1499,"Web server software can be attacked through a variety of means, some of which apply generally while others are specific to the software being used to provide the service."
T1499,"One example of this type of attack is known as a simple HTTP flood, where an adversary sends a large number of HTTP requests to a web server to overwhelm it and/or an application that runs on top of it."
T1499,"This flood relies on raw volume to accomplish the objective, exhausting any of the various resources required by the victim software to provide the service."
T1499,"Another variation, known as a SSL renegotiation attack, takes advantage of a protocol feature in SSL/TLS."
T1499,The SSL/TLS protocol suite includes mechanisms for the client and server to agree on an encryption algorithm to use for subsequent secure connections.
T1499,"If SSL renegotiation is enabled, a request can be made for renegotiation of the crypto algorithm."
T1499,"In a renegotiation attack, the adversary establishes a SSL/TLS connection and then proceeds to make a series of renegotiation requests."
T1499,"Because the cryptographic renegotiation has a meaningful cost in computation cycles, this can cause an impact to the availability of the service when done in volume."
T1489,Adversaries may stop or disable services on a system to render those services unavailable to legitimate users.
T1489,Stopping critical services or processes can inhibit or stop response to an incident or aid in the adversary's overall objectives to cause damage to the environment.
T1489,"Adversaries may accomplish this by disabling individual services of high importance to an organization, such as MSExchangeIS, which will make Exchange content inaccessible ."
T1489,"In some cases, adversaries may stop or disable many or all services to render systems unusable."
T1489,Services or processes may not allow for modification of their data stores while running.
T1489,Adversaries may stop services or processes in order to conduct Data Destruction or Data Encrypted for Impact on the data stores of services like Exchange and SQL Server.
T1489,Olympic Destroyer uses the API call ChangeServiceConfigW to disable all services on the affected system.
T1489,"WannaCry attempts to kill processes associated with Exchange, Microsoft SQL Server, and MySQL to make it possible to encrypt their data stores."
T1489,RobbinHood stops 181 Windows services on the system before beginning the encryption process.
T1489,HotCroissant has the ability to stop services on the infected host.
T1489,"Ryuk has called kill.bat for stopping services, disabling services and killing processes."
T1489,"Netwalker can terminate system processes and services, some of which relate to backup software."
T1489,Ragnar Locker has attempted to stop services associated with business applications and databases to release the lock on files used by these applications so they may be encrypted.
T1489,REvil has the capability to stop services and kill processes.
T1489,Maze has stopped SQL services to ensure it can encrypt any database.
T1489,SLOTHFULMEDIA has the capability to stop processes and services.
T1489,Industroyer’s data wiper module writes zeros into the registry keys in SYSTEM\CurrentControlSet\Services to render a system inoperable.
T1489,Pay2Key can stop the MS SQL service at the end of the encryption process to release files locked by the service.
T1489,KillDisk terminates various processes to get the user to reboot the victim machine.
T1489,"EKANS stops database, data backup solution, antivirus, and ICS-related processes."
T1489,"Conti can stop up to 146 Windows services related to security, backup, database, and email solutions through the use of net stop."
T1489,LookBack can kill processes and delete services.
T1489,Pysa can stop services and processes.
T1489,MegaCortex can stop and disable services on the system.
T1489,Cuba has a hardcoded list of services and processes to terminate.
T1489,Clop can kill several processes and services related to backups and security solutions.
T1489,Babuk can stop specific services related to backups.
T1489,Avaddon looks for and attempts to stop database processes.
T1489,Lazarus Group has stopped the MSExchangeIS service to render Exchange contents inaccessible to users.
T1489,"Wizard Spider has used taskkill.exe and net.exe to stop backup, catalog, cloud, and other services prior to network encryption."
T1489,Indrik Spider has used PsExec to stop services prior to the execution of ransomware.
T1574,Adversaries may execute their own malicious payloads by hijacking the binaries used by services.
T1574,Adversaries may use flaws in the permissions of Windows services to replace the binary that is executed upon service start.
T1574,These service processes may automatically execute specific binaries as part of their functionality or to perform other actions.
T1574,"If the permissions on the file system directory containing a target binary, or permissions on the binary itself are improperly set, then the target binary may be overwritten with another binary using user-level permissions and executed by the original process."
T1574,"One variant of BlackEnergy locates existing driver services that have been disabled and drops its driver component into one of those service's paths, replacing the legitimate executable."
T1574,The malware then sets the hijacked service to start automatically to establish persistence.
T1574,Adversaries may execute their own malicious payloads by hijacking the Registry entries used by services.
T1574,"Adversaries may use flaws in the permissions for Registry keys related to services to redirect from the originally specified executable to one that they control, in order to launch their own code when a service starts."
T1574,Windows stores local service configuration information in the Registry under HKLM\SYSTEM\CurrentControlSet\Services.
T1574,"The information stored under a service's Registry keys can be manipulated to modify a service's execution parameters through tools such as the service controller, sc.exe,  PowerShell, or Reg."
T1574,Access to Registry keys is controlled through access control lists and user permissions.
T1574,"If the permissions for users and groups are not properly set and allow access to the Registry keys for a service, adversaries may change the service's binPath/ImagePath to point to a different executable under their control."
T1574,"When the service starts or is restarted, then the adversary-controlled program will execute, allowing the adversary to establish persistence and/or privilege escalation to the account context the service is set to execute under ."
T1574,Adversaries may also alter other Registry keys in the service’s Registry tree.
T1574,"For example, the FailureCommand key may be changed so that the service is executed in an elevated context anytime the service fails or is intentionally corrupted."
T1574,The Performance key contains the name of a driver service's performance DLL and the names of several exported functions in the DLL.
T1574,"If the Performance key is not already present and if an adversary-controlled user has the Create Subkey permission, adversaries may create the Performance key in the service’s Registry tree to point to a malicious DLL."
T1574,"Adversaries may also add the Parameters key, which stores driver-specific data, or other custom subkeys for their malicious services to establish persistence or enable other malicious activities."
T1574,"Additionally, If adversaries launch their malicious services using svchost.exe, the service’s file may be identified using HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\servicename\Parameters\ServiceDll."
T1548,An adversary may perform shell escapes or exploit vulnerabilities in an application with the setsuid or setgid bits to get code running in a different user’s context.
T1548,"On Linux or macOS, when the setuid or setgid bits are set for an application, the application will run with the privileges of the owning user or group respectively. ."
T1548,"Normally an application is run in the current user’s context, regardless of which user or group owns the application."
T1548,"However, there are instances where programs need to be executed in an elevated context to function properly, but the user running them doesn’t need the elevated privileges."
T1548,"Instead of creating an entry in the sudoers file, which must be done by root, any user can specify the setuid or setgid flag to be set for their own applications."
T1548,"These bits are indicated with an ""s"" instead of an ""x"" when viewing a file's attributes via ls -l. The chmod program can set these bits with via bitmasking, chmod 4777 file or via shorthand naming, chmod u+s file."
T1548,Adversaries can use this mechanism on their own malware to make sure they're able to execute in elevated contexts in the future.. Keydnap adds the setuid flag to a binary so it can easily elevate in the future.
T1548,Exaramel for Linux can execute commands with high privileges via a specific binary with setuid functionality.
T1129,Adversaries may execute malicious payloads via loading shared modules.
T1129,The Windows module loader can be instructed to load DLLs from arbitrary local paths and arbitrary Universal Naming Convention  network paths.
T1129,"This functionality resides in NTDLL.dll and is part of the Windows Native API which is called from functions like CreateProcess, LoadLibrary, etc."
T1129,of the Win32 API.
T1129,"The module loader can load DLLs:
* via specification of the  DLL pathname in the IMPORT directory;
* via EXPORT forwarded to another DLL, specified with  pathname ;
* via an NTFS junction or symlink program.exe.local with the fully-qualified or relative pathname of a directory containing the DLLs specified in the IMPORT directory or forwarded EXPORTs;
* via &#x3c;file name=""filename.extension"" loadFrom=""fully-qualified or relative pathname""&#x3e; in an embedded or external ""application manifest""."
T1129,The file name refers to an entry in the IMPORT directory or a forwarded EXPORT.
T1129,Adversaries may use this functionality as a way to execute arbitrary payloads on a victim system.
T1129,"For example, malware may execute share modules to load additional components or features."
T1129,PUNCHBUGGY can load a DLL using the LoadLibrary API.
T1129,Hydraq creates a backdoor through which remote attackers can load and call DLL functions.
T1129,Astaroth uses the LoadLibraryExW function to load additional modules.
T1129,BOOSTWRITE has used the DWriteCreateFactory function to load additional modules.
T1129,Attor's dispatcher can execute additional plugins by loading the respective DLLs.
T1129,TajMahal has the ability to inject the LoadLibrary call template DLL into running processes.
T1129,gh0st RAT can load DLLs into memory.
T1129,PipeMon has used call to LoadLibrary to load its installer.
T1129,PipeMon loads its modules using reflective loading or custom shellcode.
T1129,Metamorfo had used AutoIt to load and execute the DLL payload.
T1129,BLINDINGCAN has loaded and executed DLLs in memory during runtime on a victim machine.
T1129,Stuxnet calls LoadLibrary then executes exports from a DLL.
T1129,Dtrack contains a function that calls LoadLibrary and GetProcAddress.
T1129,KillDisk loads and executes functions from a DLL.
T1213,Adversaries may leverage the SharePoint repository as a source to mine valuable information.
T1213,SharePoint will often contain useful information for an adversary to learn about the structure and functionality of the internal network and systems.
T1213,"For example, the following is a list of example information that may hold potential value to an adversary and may also be found on SharePoint:
* Policies, procedures, and standards
* Physical / logical network diagrams
* System architecture diagrams
* Technical system documentation
* Testing / development credentials
* Work / project schedules
* Source code snippets
* Links to network shares and other internal resources
 APT28 has collected information from Microsoft SharePoint services within target networks."
T1213,Ke3chang used a SharePoint enumeration and data dumping tool known as spwebmember.
T1213,Chimera has collected documents from the victim's SharePoint.
T1547,Adversaries may create or edit shortcuts to run a program during system boot or user login.
T1547,Shortcuts or symbolic links are ways of referencing other files or programs that will be opened or executed when the shortcut is clicked or executed by a system startup process.
T1547,Adversaries could use shortcuts to execute their tools for persistence.
T1547,They may create a new shortcut as a means of indirection that may use Masquerading to look like a legitimate program.
T1547,Adversaries could also edit the target path or entirely replace an existing shortcut so their tools will be executed instead of the intended legitimate program.
T1547,RogueRobin establishes persistence by creating a shortcut  in the Windows startup folder to run a script each time the user logs in.
T1547,Kazuar adds a .lnk file to the Windows startup folder.
T1547,"S-Type may create the file %HOMEPATH%\Start Menu\Programs\Startup\Realtek {Unique Identifier}.lnk, which points to the malicious msdtc.exe file already created in the %CommonFiles% directory."
T1547,SeaDuke is capable of persisting via a .lnk file stored in the Startup directory.
T1547,Helminth establishes persistence by creating a shortcut.
T1547,BACKSPACE achieves persistence by creating a shortcut to itself in the CSIDL_STARTUP directory.
T1547,Gazer can establish persistence by creating a .lnk file in the Start menu or by modifying existing .lnk files to execute the malware through cmd.exe.
T1547,A version of KONNI drops a Windows shortcut on the victim’s machine to establish persistence.
T1547,FELIXROOT creates a .LNK file for persistence.
T1547,Comnie establishes persistence via a .lnk file in the victim’s startup path.
T1547,Micropsia creates a shortcut to maintain persistence.
T1547,Astaroth's initial payload is a malicious .LNK file.
T1547,Okrum can establish persistence by creating a .lnk shortcut to itself in the Startup folder.
T1547,InvisiMole can use a .lnk shortcut for the Control Panel to establish persistence.
T1547,Grandoreiro can write or modify browser shortcuts to enable launching of malicious browser extensions.
T1547,Bazar can establish persistence by writing shortcuts to the Windows Startup folder.
T1547,Stuxnet used copies of .lnk shortcuts to propagate through removable media.
T1547,MarkiRAT can modify the shortcut that launches Telegram by replacing its path with the malicious payload to launch with the legitimate executable.
T1547,A Lazarus Group malware sample adds persistence on the system by creating a shortcut in the user’s Startup folder.
T1547,Dragonfly 2.0 manipulated .lnk files to gather user credentials in conjunction with Forced Authentication.
T1547,Darkhotel has dropped an mspaint.lnk shortcut to disk which launches a shell script that downloads and executes a file.
T1547,APT29 drops a Windows shortcut file for execution.
T1547,APT39 has modified LNK shortcuts.
T1218,Adversaries may bypass process and/or signature-based defenses by proxying execution of malicious content with signed binaries.
T1218,Binaries signed with trusted digital certificates can execute on Windows systems protected by digital signature validation.
T1218,Several Microsoft signed binaries that are default on Windows installations can be used to proxy execution of other files.
T1216,Adversaries may use scripts signed with trusted certificates to proxy execution of malicious files.
T1216,Several Microsoft signed scripts that are default on Windows installations can be used to proxy execution of other files.
T1216,This behavior may be abused by adversaries to execute malicious files that could bypass application control and signature validation on systems.
T1558,"Adversaries who have the password hash of a target service account  may forge Kerberos ticket granting service  tickets, also known as silver tickets."
T1558,Kerberos TGS tickets are also known as service tickets.
T1558,"Silver tickets are more limited in scope in than golden tickets in that they only enable adversaries to access a particular resource  and the system that hosts the resource; however, unlike golden tickets, adversaries with the ability to forge silver tickets are able to create TGS tickets without interacting with the Key Distribution Center , potentially making detection more difficult."
T1558,Password hashes for target services may be obtained using OS Credential Dumping or Kerberoasting.
T1593,Adversaries may search social media for information about victims that can be used during targeting.
T1593,"Social media sites may contain various information about a victim organization, such as business announcements as well as information about the roles, locations, and interests of staff."
T1593,Adversaries may search in different social media sites depending on what information they seek to gather.
T1593,"Threat actors may passively harvest data from these sites, as well as use information gathered to create fake profiles/groups to elicit victim’s into revealing specific information  Spearphishing Service."
T1593,"Information from these sources may reveal opportunities for other forms of reconnaissance  or Search Open Technical Databases, establishing operational resources  or Compromise Accounts, and/or initial access ."
T1593,Kimsuky has used Twitter to monitor potential victims and to prepare targeted phishing e-mails.
T1585,Adversaries may create and cultivate social media accounts that can be used during targeting.
T1585,Adversaries can create social media accounts that can be used to build a persona to further operations.
T1585,"For operations incorporating social engineering, the utilization of a persona on social media may be important."
T1585,The persona may exist on a single social media site or across multiple sites .
T1585,Establishing a persona  on social media may require development of additional documentation to make them seem real.
T1585,Once a persona has been developed an adversary can use it to create connections to targets of interest.
T1585,These connections may be direct or may include trying to connect through others.
T1585,"These accounts may be leveraged during other phases of the adversary lifecycle, such as during Initial Access ."
T1585,"Cleaver has created fake LinkedIn profiles that included profile photos, details, and connections."
T1585,APT32 has set up Facebook pages in tandem with fake websites.
T1585,Sandworm Team has established social media accounts to disseminate victim internal-only documents and other sensitive data.
T1585,Fox Kitten has used a Twitter account to communicate with ransomware victims.
T1585,Magic Hound has created fake LinkedIn and other social media accounts to contact targets and convince them--through messages and voice communications--to open malicious links.
T1585,Leviathan has created new social media accounts for targeting efforts.
T1586,Adversaries may compromise social media accounts that can be used during targeting.
T1586,"Rather than creating and cultivating social media profiles  Social Media Accounts, adversaries may compromise existing social media accounts."
T1586,"A variety of methods exist for compromising social media accounts, such as gathering credentials via Phishing for Information, purchasing credentials from third-party sites, or by brute forcing credentials ."
T1586,"Prior to compromising social media accounts, adversaries may conduct Reconnaissance to inform decisions about which accounts to compromise to further their operation."
T1586,"Compromised social media accounts may require additional development, this could include filling out or modifying profile information, further developing social networks, or incorporating photos."
T1586,"Adversaries can use a compromised social media profile to create new, or hijack existing, connections to targets of interest."
T1586,"Compromised profiles may be leveraged during other phases of the adversary lifecycle, such as during Initial Access ."
T1586,Leviathan has compromised social media accounts to conduct social engineering attacks.
T1592,Adversaries may gather information about the victim's host software that can be used during targeting.
T1592,"Information about installed software may include a variety of details such as types and versions on specific hosts, as well as the presence of additional components that might be indicative of added defensive protections ."
T1592,Information about the installed software may also be exposed to adversaries via online or other accessible data sets .
T1592,"Gathering this information may reveal opportunities for other forms of reconnaissance  or Search Open Technical Databases, establishing operational resources  or Obtain Capabilities, and/or for initial access  or External Remote Services."
T1592,"Sandworm Team has researched software code to enable supply-chain operations, most notably for the 2017 NotPetya attack."
T1592,Sandworm Team also collected a list of computers using specific software as part of its targeting efforts.
T1592,"Andariel has inserted a malicious script within compromised websites to collect potential victim information such as browser type, system language, Flash Player version, and other data."
T1072,"Adversaries may gain access to and use third-party software suites installed within an enterprise network, such as administration, monitoring, and deployment systems, to move laterally through the network."
T1072,Third-party applications and software deployment systems may be in use in the network environment for administration purposes .
T1072,Access to a third-party network-wide or enterprise-wide software system may enable an adversary to have remote code execution on all systems that are connected to such a system.
T1072,"The access may be used to laterally move to other systems, gather information, or cause a specific effect, such as wiping the hard drives on all endpoints."
T1072,"The permissions required for this action vary by system configuration; local credentials may be sufficient with direct access to the third-party system, or specific domain credentials may be required."
T1072,"However, the system may require an administrative account to log in or to perform it's intended purpose."
T1072,It is believed that a patch management system for an anti-virus product commonly installed among targeted companies was used to distribute the Wiper malware.
T1072,APT32 compromised McAfee ePO to move laterally by distributing malware as a software deployment task.
T1072,"Threat Group-1314 actors used a victim's endpoint management platform, Altiris, for lateral movement."
T1072,"Silence has used RAdmin, a remote software tool used to remotely control workstations and ATMs."
T1518,Adversaries may attempt to get a listing of software and software versions that are installed on a system or in a cloud environment.
T1518,"Adversaries may use the information from Software Discovery during automated discovery to shape follow-on behaviors, including whether or not the adversary fully infects the target and/or attempts specific actions."
T1518,"Adversaries may attempt to enumerate software for a variety of reasons, such as figuring out what security measures are present or if the compromised system has a version of software that is vulnerable to Exploitation for Privilege Escalation."
T1518,Orz can gather the victim's Internet Explorer version.
T1518,HotCroissant can retrieve a list of applications from the SOFTWARE\Microsoft\Windows\CurrentVersion\App Paths registry key.
T1518,DustySky lists all installed software for the infected machine.
T1518,TajMahal has the ability to identify the Internet Explorer  version on an infected host.
T1518,down_new has the ability to gather information on installed applications.
T1518,Dyre has the ability to identify installed programs on a compromised host.
T1518,RTM can scan victim drives to look for specific banking software on the machine to determine next actions.
T1518,ComRAT can check the victim's default browser to determine which process to inject its communications module into.
T1518,Bundlore has the ability to enumerate what browser is being used as well as version information for Safari.
T1518,"InvisiMole can collect information about installed software used by specific users, software executed on user login, and software executed by each system."
T1518,Metamorfo has searched the compromised system for banking applications.
T1518,KGH_SPY can collect information on installed applications.
T1518,Bazar can query the Registry for installed applications.
T1518,Webshell can list PHP server configuration details.
T1518,The Cobalt Strike System Profiler can discover applications through the browser and identify the version of Java the target has.
T1518,Siloscape searches for the kubectl binary.
T1518,Dridex has collected a list of installed software on the system.
T1518,SpicyOmelette can enumerate running software on a targeted system.
T1518,MarkiRAT can check for the Telegram installation directory by enumerating the files on disk.
T1518,QakBot can enumerate a list of installed programs.
T1518,XCSSET uses ps aux with the grep command to enumerate common browsers and system processes potentially impacting XCSSET's exfiltration capabilities.
T1518,Inception has enumerated installed software on compromised systems.
T1518,Tropic Trooper's backdoor could list the infected system's installed software.
T1518,BRONZE BUTLER has used tools to enumerate software installed on an infected host.
T1518,Operation Wocao has collected a list of installed software on the infected system.
T1518,Sidewinder has used tools to enumerate software installed on an infected host.
T1518,Windigo has used a script to detect installed software on targeted systems.
T1518,MuddyWater has used a PowerShell backdoor to check for Skype connectivity on the target machine.
T1518,Windshift has used malware to identify installed software.
T1518,Mustang Panda has searched the victim system for the InstallUtil.exe program and its version.
T1027,Adversaries may perform software packing or virtual machine software protection to conceal their code.
T1027,Software packing is a method of compressing or encrypting an executable.
T1027,Packing an executable changes the file signature in an attempt to avoid signature-based detection.
T1027,Most decompression techniques decompress the executable code in memory.
T1027,Virtual machine software protection translates an executable's original code into a special format that only a special virtual machine can run.
T1027,A virtual machine is then called to run this code.
T1027,Utilities used to perform software packing are called packers.
T1027,Example packers are MPRESS and UPX.
T1027,"A more comprehensive list of known packers is available,  but adversaries may create their own packing techniques that do not leave the same artifacts as well-known packers to evade defenses."
T1027,H1N1 uses a custom packing algorithm.
T1027,VERMIN is initially packed.
T1027,A version of Daserf uses the MPRESS packer.
T1027,SeaDuke has been packed with the UPX packer.
T1027,OopsIE uses the SmartAssembly obfuscator to pack an embedded .Net Framework assembly used for C2.
T1027,TrickBot leverages a custom packer to obfuscate its functionality.
T1027,yty packs a plugin with UPX.
T1027,Trojan.Karagany samples sometimes use common binary packers such as UPX and Aspack on top of a custom Delphi binary packer.
T1027,GreyEnergy is packed for obfuscation.
T1027,Some ZeroT DLL files have been packed with UPX.
T1027,Uroburos uses a custom packer.
T1027,A FinFisher variant uses a custom packer.
T1027,DarkComet has the option to compress its payload using UPX or MPRESS.
T1027,Emotet has used custom packers to protect its payloads.
T1027,Astaroth uses a software packer called Pe123\RPolyCryptor.
T1027,Zebrocy's Delphi variant was packed with UPX.
T1027,China Chopper's client component is packed with UPX.
T1027,jRAT payloads have been packed.
T1027,OSX_OCEANLOTUS.D has a variant that is packed with UPX.
T1027,Machete has been packed with NSIS.
T1027,HotCroissant has used the open source UPX executable packer.
T1027,ShimRat's loader has been packed with the compressed ShimRat core DLL and the legitimate DLL for it to hijack.
